otu	sim	del	ins	mis	len	score	hit
17594	denovo263034	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243;C1012_DQ480604
17595	denovo263127	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17596	denovo26315	98.94	0	0	3	283	1388	C3k_AY589737
17597	denovo263151	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17598	denovo263202	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17599	denovo263279	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17600	denovo263297	98.94	0	0	3	283	1388	C3k_AY589737
17601	denovo263324	98.94	0	0	3	283	1388	C3k_AY589737
17602	denovo263345	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17603	denovo26335	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17604	denovo263387	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17605	denovo263420	98.94	0	0	3	283	1388	C3k_AY589737
17606	denovo263464	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17607	denovo26349	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17608	denovo263500	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1020_DQ335392;C1p_GU907652;C1.v1a_FJ919243
17609	denovo263521	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17610	denovo263537	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17611	denovo263542	98.94	0	0	3	283	1388	C1232_EU118163
17612	denovo263620	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243;C16_AY258477
17613	denovo263652	98.94	0	0	3	283	1388	C3_AB778606
17614	denovo263679	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17615	denovo263747	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17616	denovo263795	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17617	denovo263819	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17618	denovo263844	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17619	denovo263915	98.94	0	0	3	283	1388	C1232_EU118163
17620	denovo263931	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17621	denovo26394	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17622	denovo263982	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17623	denovo264022	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17624	denovo264198	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1022_DQ335331;C1.v1a_FJ919243
17625	denovo264208	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17626	denovo264219	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17627	denovo264224	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17628	denovo264229	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17629	denovo264267	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17630	denovo264277	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243;C3t_EF541149
17631	denovo264330	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17632	denovo264331	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17633	denovo264332	98.94	0	0	3	283	1388	C1232_EU118163
17634	denovo264369	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17635	denovo264372	98.94	0	0	3	283	1388	C3_AB778606;C50_AY589755;C1060_DQ480600;C1085_AY624605;C1.v1a_FJ919243
17636	denovo264389	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17637	denovo264417	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C11_AF499800;C1p_GU907652;C1.v1a_FJ919243
17638	denovo264423	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243;C3j_AY239366
17639	denovo264476	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17640	denovo26451	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17641	denovo264513	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17642	denovo264522	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17643	denovo264539	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17644	denovo264609	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17645	denovo264626	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17646	denovo264749	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17647	denovo264809	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17648	denovo264811	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17649	denovo264853	98.94	0	0	3	283	1388	C3k_AY589737
17650	denovo264861	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17651	denovo264896	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17652	denovo264901	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17653	denovo264936	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17654	denovo264964	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17655	denovo265013	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C50_AY589755;C1060_DQ480600;C1p_GU907652;C1085_AY624605;C1.v1a_FJ919243
17656	denovo265038	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17657	denovo265055	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17658	denovo265092	98.94	0	0	3	283	1388	C3k_AY589737
17659	denovo265159	98.94	0	0	3	283	1388	C3k_AY589737
17660	denovo265166	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17661	denovo265301	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17662	denovo265302	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17663	denovo265311	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17664	denovo265356	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17665	denovo265359	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17666	denovo265369	98.94	0	0	3	283	1388	C15_AY239369
17667	denovo265385	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17668	denovo265387	98.94	0	0	3	283	1388	C3k_AY589737
17669	denovo265415	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1085_AY624605;C1.v1a_FJ919243
17670	denovo265418	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17671	denovo265467	98.94	0	0	3	283	1388	C3k_AY589737
17672	denovo265483	98.94	0	0	3	283	1388	C3_AB778606
17673	denovo265484	98.94	0	0	3	283	1388	C1028_DQ335357
17674	denovo2655	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17675	denovo265508	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17676	denovo2656	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1022_DQ335331;C1.v1a_FJ919243
17677	denovo265619	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17678	denovo265652	98.94	0	0	3	283	1388	C3k_AY589737
17679	denovo265653	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17680	denovo265670	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17681	denovo26574	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17682	denovo265751	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17683	denovo265752	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C50_AY589755;C1060_DQ480600;C1p_GU907652;C1085_AY624605;C1.v1a_FJ919243
17684	denovo265805	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17685	denovo265813	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17686	denovo265817	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1085_AY624605;C1.v1a_FJ919243
17687	denovo265880	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17688	denovo265941	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17689	denovo265989	98.94	0	0	3	283	1388	C3k_AY589737
17690	denovo266043	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243;C1208_EU074963
17691	denovo266049	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17692	denovo266053	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17693	denovo26613	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17694	denovo266163	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17695	denovo266238	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17696	denovo266249	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17697	denovo266294	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17698	denovo266310	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17699	denovo266327	98.94	0	0	3	283	1388	C42_AY258487
17700	denovo266371	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17701	denovo266381	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17702	denovo266405	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17703	denovo266424	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17704	denovo266434	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17705	denovo266446	98.94	0	0	3	283	1388	C3k_AY589737
17706	denovo26648	98.94	0	0	3	283	1388	C15_AY239369
17707	denovo266514	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17708	denovo266551	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17709	denovo266552	98.94	0	0	3	283	1388	C1232_EU118163
17710	denovo266553	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17711	denovo266555	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17712	denovo266584	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17713	denovo266596	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17714	denovo266599	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17715	denovo266602	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1022_DQ335331;C1.v1a_FJ919243
17716	denovo266663	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17717	denovo266688	98.94	0	0	3	283	1388	C3k_AY589737
17718	denovo266719	98.94	0	0	3	283	1388	C3k_AY589737
17719	denovo266752	98.94	0	0	3	283	1388	C3k_AY589737
17720	denovo26678	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243;C1208_EU074963
17721	denovo266786	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17722	denovo266822	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17723	denovo266830	98.94	0	0	3	283	1388	C3k_AY589737
17724	denovo266895	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17725	denovo267038	98.94	0	0	3	283	1388	C3k_AY589737
17726	denovo267059	98.94	0	0	3	283	1388	C1232_EU118163
17727	denovo267117	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17728	denovo267124	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1070_DQ335349;C1.6_FJ461493;C1p_GU907652;C1.v1a_FJ919243
17729	denovo267151	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17730	denovo267177	98.94	0	0	3	283	1388	C15_AY239369
17731	denovo267262	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17732	denovo267278	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17733	denovo267282	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17734	denovo267284	98.94	0	0	3	283	1388	C3k_AY589737
17735	denovo267293	98.94	0	0	3	283	1388	C1c/C45_AY239364;C42_AY258487
17736	denovo267416	98.94	0	0	3	283	1388	C1232_EU118163;C3.10_FJ461505
17737	denovo267422	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17738	denovo267451	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17739	denovo267481	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17740	denovo267499	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17741	denovo267513	98.94	0	0	3	283	1388	C3_AB778606;C1.v1a_FJ919243
17742	denovo267542	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17743	denovo267565	98.94	0	0	3	283	1388	C3k_AY589737
17744	denovo26763	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17745	denovo267693	98.94	0	0	3	283	1388	C3a_AF499790
17746	denovo267719	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17747	denovo267819	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17748	denovo267843	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17749	denovo267899	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17750	denovo267918	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17751	denovo268087	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17752	denovo268097	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243;C1019_DQ335407
17753	denovo268103	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17754	denovo268106	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17755	denovo268142	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17756	denovo268192	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17757	denovo268198	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17758	denovo268247	98.94	0	0	3	283	1388	C3_AB778606;C1.v1a_FJ919243
17759	denovo268311	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17760	denovo268380	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17761	denovo268401	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17762	denovo268419	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17763	denovo268447	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17764	denovo268455	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17765	denovo268498	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17766	denovo26851	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17767	denovo268552	98.94	0	0	3	283	1388	C3k_AY589737
17768	denovo268557	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17769	denovo268619	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17770	denovo26864	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C50_AY589755;C1060_DQ480600;C1p_GU907652;C1085_AY624605;C1.v1a_FJ919243
17771	denovo268642	98.94	0	0	3	283	1388	C3k_AY589737
17772	denovo268693	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17773	denovo268776	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17774	denovo268781	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17775	denovo268796	98.94	0	0	3	283	1388	C7_AF499797
17776	denovo268806	98.94	0	0	3	283	1388	C3a_AF499790
17777	denovo268832	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17778	denovo26885	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17779	denovo268927	98.94	0	0	3	283	1388	C3k_AY589737
17780	denovo268950	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17781	denovo268952	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17782	denovo268962	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17783	denovo269012	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17784	denovo269034	98.94	0	0	3	283	1388	C3k_AY589737
17785	denovo269099	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17786	denovo269117	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17787	denovo269118	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17788	denovo269124	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17789	denovo269134	98.94	0	0	3	283	1388	C3_AB778606
17790	denovo269183	98.94	0	0	3	283	1388	C3k_AY589737
17791	denovo26928	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1114_AB207196;C1p_GU907652;C1.v1a_FJ919243
17792	denovo269306	98.94	0	0	3	283	1388	C3e_AF499793
17793	denovo269358	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17794	denovo269440	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17795	denovo269464	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17796	denovo26950	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1151_AB294621;C1p_GU907652;C1.v1a_FJ919243
17797	denovo269500	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17798	denovo269556	98.94	0	0	3	283	1388	C3k_AY589737
17799	denovo269558	98.94	0	0	3	283	1388	C3k_AY589737
17800	denovo269602	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1085_AY624605;C1.v1a_FJ919243
17801	denovo26961	98.94	0	0	3	283	1388	C3k_AY589737
17802	denovo269621	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243;C1028_DQ335357
17803	denovo269623	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17804	denovo269648	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17805	denovo269718	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17806	denovo269721	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17807	denovo269729	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243;C16_AY258477
17808	denovo269732	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17809	denovo269733	98.94	0	0	3	283	1388	C3k_AY589737
17810	denovo269760	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17811	denovo269770	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17812	denovo269852	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17813	denovo269858	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17814	denovo269879	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17815	denovo269905	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17816	denovo269923	98.94	0	0	3	283	1388	C3k_AY589737
17817	denovo270003	98.94	0	0	3	283	1388	C1232_EU118163
17818	denovo270009	98.94	0	0	3	283	1388	C3k_AY589737
17819	denovo270073	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17820	denovo270124	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17821	denovo27032	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17822	denovo27033	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17823	denovo27034	98.94	0	0	3	283	1388	C3_AB778606;C50_AY589755;C1232_EU118163;C1060_DQ480600;C1085_AY624605
17824	denovo27043	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17825	denovo27076	98.94	0	0	3	283	1388	C3k_AY589737
17826	denovo27080	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243;C1190_EU099841
17827	denovo271	98.94	0	0	3	283	1388	C91_AJ621543;C3_AB778606;C65a_AY589770;C1p_GU907652;C1a_AF499788;C1.v1a_FJ919243
17828	denovo2712	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17829	denovo27133	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17830	denovo27156	98.94	0	0	3	283	1388	C1232_EU118163
17831	denovo27161	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243;C1208_EU074963
17832	denovo27172	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17833	denovo27225	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C62_AY589766;C1p_GU907652;C1.v1a_FJ919243;C1072_DQ335344
17834	denovo27243	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
