otu	sim	del	ins	mis	len	score	hit
3810	denovo994	71.19	13	13	59	295	452	F3.4b_AM748616
3811	denovo3654	79.6	14	11	36	299	452	F3.2_AM748567
3812	denovo5283	77.93	16	11	39	299	452	F3.2a_AM748568
3813	denovo6208	77.93	16	11	39	299	452	F3.2a_AM748568
3814	denovo3818	76.59	13	11	46	299	452	F3.2a_AM748568
3815	denovo1720	75.59	12	12	49	299	452	F3.2_AM748567
3816	denovo587	74.92	12	12	51	299	452	F3.2_AM748567
3817	denovo5829	73.91	14	13	51	299	452	F3.2_AM748567
3818	denovo3289	73.24	17	11	52	299	452	F3.2a_AM748568
3819	denovo2046	74.25	13	12	52	299	452	F3.2_AM748567
3820	denovo4419	74.25	13	12	52	299	452	F3.2_AM748567
3821	denovo2046	73.58	12	13	54	299	452	F3.2a_AM748568
3822	denovo4419	73.58	12	13	54	299	452	F3.2a_AM748568
3823	denovo2224	74.34	16	8	54	304	452	F3.1_AM748565;F114_AJ291525
3824	denovo3058	71.38	16	8	63	304	452	F3.1_AM748565;F114_AJ291525
3825	denovo4291	71.38	16	8	63	304	452	F3.1_AM748565;F114_AJ291525
3826	denovo2718	73.86	21	14	45	306	452	I2_FN561560
3827	denovo705	73.86	21	14	45	306	452	I2_FN561560
3828	denovo3827	76.47	15	12	33	255	452.5	A113_AF184948
3829	denovo5653	76.47	15	12	33	255	452.5	A113_AF184948
3830	denovo164	76.47	11	14	35	255	452.5	A107_AB207199
3831	denovo3876	74.9	18	10	36	255	452.5	A113_AF184948
3832	denovo3458	74.9	17	11	36	255	452.5	A12_EU792883
3833	denovo5282	74.12	14	11	41	255	452.5	A113_AF184948
3834	denovo621	72.95	15	11	50	281	452.5	F4.1a_AM748573
3835	denovo1158	73.76	13	9	52	282	452.5	F4.4_AM748582
3836	denovo1060	71.99	16	10	53	282	452.5	F4.3a_AM748579
3837	denovo5894	74.56	11	8	53	283	452.5	F4.7_AM748587
3838	denovo4268	79.23	14	10	35	284	452.5	F110_AJ291526
3839	denovo2569	75.7	17	12	40	284	452.5	F110_AJ291526
3840	denovo831	75.35	15	13	42	284	452.5	F110_AJ291526
3841	denovo1012	75.7	15	11	43	284	452.5	F4.8b_AM748590
3842	denovo4363	76.06	13	9	46	284	452.5	F110_AJ291526
3843	denovo120	74.3	15	11	47	284	452.5	F110_AJ291526
3844	denovo1948	72.89	16	12	49	284	452.5	F110_AJ291526
3845	denovo2937	72.54	15	12	51	284	452.5	F110_AJ291526
3846	denovo44	70.77	20	8	55	284	452.5	F110_AJ291526
3847	denovo4584	71.48	15	11	55	284	452.5	F110_AJ291526
3848	denovo4776	76.31	21	10	37	287	452.5	E107_EU074910
3849	denovo2809	76.53	19	13	37	294	452.5	F5.2g_JN558072
3850	denovo2808	78.57	10	12	41	294	452.5	F5.2e_AJ291533
3851	denovo794	76.53	15	11	43	294	452.5	F5.1a_AM748591;F5.1b_AJ291535
3852	denovo3685	75.17	14	11	48	294	452.5	F5.2c_AM748596
3853	denovo1012	72.79	15	9	56	294	452.5	F5.2d_AJ291530
3854	denovo1012	72.79	13	11	56	294	452.5	F5.2f_AJ291512
3855	denovo4203	71.43	16	11	57	294	452.5	F5.2e_AJ291533
3856	denovo4752	72.11	11	9	62	294	452.5	F5.1b_AJ291535
3857	denovo3866	76.61	12	15	42	295	452.5	F3.4a_AM748571
3858	denovo3842	74.24	17	9	50	295	452.5	F3.3_AM748569
3859	denovo648	73.9	15	10	52	295	452.5	F3.3_AM748569
3860	denovo2398	73.56	14	10	54	295	452.5	F3.4b_AM748616
3861	denovo1503	72.54	14	13	54	295	452.5	F3.3_AM748569
3862	denovo2267	79.93	13	11	36	299	452.5	F3.2_AM748567
3863	denovo3709	78.26	15	13	37	299	452.5	F3.2a_AM748568
3864	denovo3351	78.6	12	10	42	299	452.5	F3.2a_AM748568
3865	denovo5558	77.26	15	11	42	299	452.5	F3.2_AM748567
3866	denovo3561	76.92	14	11	44	299	452.5	F3.2_AM748567
3867	denovo218	75.25	15	10	49	299	452.5	F3.2a_AM748568
3868	denovo2499	74.92	14	10	51	299	452.5	F3.2a_AM748568
3869	denovo4730	73.24	17	11	52	299	452.5	F3.2a_AM748568
3870	denovo2625	74.92	14	8	53	299	452.5	F3.2a_AM748568
3871	denovo2625	74.92	13	9	53	299	452.5	F3.2_AM748567
3872	denovo3853	72.37	17	11	56	304	452.5	F3.1_AM748565
3873	denovo1906	79.74	13	12	37	306	452.5	I2_FN561560
3874	denovo4004	79.74	13	12	37	306	452.5	I2_FN561560
3875	denovo5705	76.47	15	15	42	306	452.5	I3_FN561561
3876	denovo2367	77.12	14	13	43	306	452.5	I4_FN561562;I3_FN561561
3877	denovo2278	74.84	17	9	51	306	452.5	I4_FN561562;I3_FN561561
3878	denovo999	76.14	10	12	51	306	452.5	I2_FN561560
3879	denovo1297	73.86	13	15	52	306	452.5	I1_FN561559
3880	denovo468	77.39	13	18	54	376	452.5	D1.2_AM748617
3881	denovo3270	73.6	18	8	40	250	453	A11_EU449041
3882	denovo3605	72.91	13	12	43	251	453	A143_EU074933
3883	denovo6023	75.29	14	10	39	255	453	A104_AB207203
3884	denovo1316	72.94	15	11	43	255	453	A113_AF184948
3885	denovo2317	71.76	18	10	44	255	453	A113_AF184948
3886	denovo5327	71.76	18	10	44	255	453	A113_AF184948
3887	denovo5845	74.12	13	7	46	255	453	A112_AF184949
3888	denovo4054	74.91	12	11	47	279	453	F4.4b_AM748584
3889	denovo4072	74.02	13	16	44	281	453	F111_AJ311949
3890	denovo3802	74.38	17	9	46	281	453	F4.1a_AM748573
3891	denovo5327	77.11	17	15	33	284	453	F110_AJ291526
3892	denovo4423	78.17	14	10	38	284	453	F110_AJ291526
3893	denovo642	78.17	14	10	38	284	453	F110_AJ291526
3894	denovo298	76.76	13	13	40	284	453	F110_AJ291526
3895	denovo5954	72.18	21	11	47	284	453	F110_AJ291526
3896	denovo298	72.6	12	10	58	292	453	F2a_AJ830911
3897	denovo590	74.15	17	12	47	294	453	F102_AJ291534
3898	denovo1559	74.49	11	12	52	294	453	F5.2f_AJ291512
3899	denovo3036	71.43	13	10	61	294	453	F5.1_AM748592
3900	denovo4402	72.45	9	11	61	294	453	F5.1b_AJ291535
3901	denovo3975	75.25	17	13	43	295	453	F3.3_AM748569
3902	denovo2904	73.56	18	13	47	295	453	F3.4b_AM748616
3903	denovo2638	78.93	13	11	39	299	453	F3.2_AM748567
3904	denovo83	78.93	13	11	39	299	453	F3.2_AM748567
3905	denovo2457	77.59	17	11	39	299	453	F3.2a_AM748568
3906	denovo1787	76.59	15	12	43	299	453	F3.2a_AM748568
3907	denovo2002	76.59	15	12	43	299	453	F3.2a_AM748568
3908	denovo4286	76.59	12	11	47	299	453	F3.2a_AM748568
3909	denovo2019	75.59	13	12	48	299	453	F3.2_AM748567
3910	denovo2865	75.25	12	13	49	299	453	F3.2a_AM748568
3911	denovo1878	75.92	6	16	50	299	453	F3.2_AM748567
3912	denovo6181	74.58	13	12	51	299	453	F3.2_AM748567
3913	denovo5694	73.91	15	11	52	299	453	F3.2a_AM748568
3914	denovo4158	73.58	12	15	52	299	453	F3.2a_AM748568
3915	denovo3258	73.24	12	16	52	299	453	F3.2a_AM748568
3916	denovo31	73.58	15	9	55	299	453	F3.2_AM748567
3917	denovo3664	74.34	15	8	55	304	453	F3.1_AM748565;F114_AJ291525
3918	denovo1959	72.37	16	12	56	304	453	F114_AJ291525
3919	denovo5918	71.71	13	13	60	304	453	F3.1_AM748565
3920	denovo1623	73.36	11	9	61	304	453	F3.1_AM748565;F114_AJ291525
3921	denovo4147	73.86	19	15	46	306	453	I1_FN561559
3922	denovo907	75.16	8	12	56	306	453	I3_FN561561
3923	denovo4892	71.24	18	14	56	306	453	I1_FN561559
3924	denovo1252	72.55	11	11	62	306	453	I4_FN561562
3925	denovo4310	74.18	10	23	62	368	453	D1.1_AM748564
3926	denovo668	74.9	11	10	42	251	453.5	A7_AY239360
3927	denovo5724	72.91	14	12	42	251	453.5	A147_EU074937
3928	denovo237	72.51	15	10	44	251	453.5	A152_EU074927
3929	denovo822	76.47	17	13	30	255	453.5	A9_EU449028;A1.4_HE578977
3930	denovo4134	77.65	15	9	33	255	453.5	A113_AF184948
3931	denovo4431	77.65	15	9	33	255	453.5	A113_AF184948
3932	denovo2113	76.86	13	12	34	255	453.5	A112_AF184949
3933	denovo1554	77.25	13	9	36	255	453.5	A113_AF184948
3934	denovo5922	76.47	14	8	38	255	453.5	A113_AF184948
3935	denovo4571	74.9	16	10	38	255	453.5	A113_AF184948
3936	denovo4936	71.76	20	11	41	255	453.5	A113_AF184948
3937	denovo237	74.51	14	9	42	255	453.5	A104_AB207203
3938	denovo1442	72.16	20	9	42	255	453.5	A113_AF184948
3939	denovo237	74.51	12	11	42	255	453.5	A105_AB207202
3940	denovo709	73.33	13	11	44	255	453.5	A113_AF184948
3941	denovo2623	74.12	15	6	45	255	453.5	A104_AB207203
3942	denovo704	74.12	15	6	45	255	453.5	A104_AB207203
3943	denovo429	72.55	16	8	46	255	453.5	A113_AF184948
3944	denovo393	71.76	17	9	46	255	453.5	A113_AF184948
3945	denovo6007	71.76	17	9	46	255	453.5	A113_AF184948
3946	denovo4100	71.89	14	12	53	281	453.5	F111_AJ311949
3947	denovo4676	74.82	14	10	47	282	453.5	F4.4_AM748582
3948	denovo447	77.11	12	13	40	284	453.5	F110_AJ291526
3949	denovo1189	74.65	17	10	45	284	453.5	F110_AJ291526
3950	denovo1543	74.65	13	14	45	284	453.5	F110_AJ291526
3951	denovo4227	72.89	14	16	47	284	453.5	F110_AJ291526
3952	denovo2912	72.89	15	12	50	284	453.5	F110_AJ291526
3953	denovo4299	71.83	16	10	54	284	453.5	F110_AJ291526
3954	denovo2030	74.32	12	12	51	292	453.5	F2_AJ830908
3955	denovo4993	79.25	11	11	39	294	453.5	F5.2f_AJ291512
3956	denovo6194	77.89	10	9	46	294	453.5	F102_AJ291534;F5.2f_AJ291512
3957	denovo4227	73.81	13	12	52	294	453.5	F5.1_AM748592
3958	denovo1766	74.49	12	9	54	294	453.5	F5.1a_AM748591;F5.1_AM748592;F5.1b_AJ291535
3959	denovo4169	74.49	12	9	54	294	453.5	F5.1a_AM748591;F5.1_AM748592;F5.1b_AJ291535
3960	denovo2795	72.45	17	10	54	294	453.5	F5.1d_JN558069
3961	denovo6058	72.11	15	10	57	294	453.5	F5.2f_AJ291512
3962	denovo6234	71.43	14	11	59	294	453.5	F5.2c_AM748596
3963	denovo6234	70.75	15	10	61	294	453.5	F5.2d_AJ291530
3964	denovo3730	71.43	10	9	65	294	453.5	F5.2d_AJ291530;F5.2c_AM748596
3965	denovo718	70.07	12	11	65	294	453.5	F5.2f_AJ291512
3966	denovo316	74.58	17	13	45	295	453.5	F3.4b_AM748616
3967	denovo6018	74.58	17	13	45	295	453.5	F3.4b_AM748616
3968	denovo1586	75.25	16	10	47	295	453.5	F3.3_AM748569
3969	denovo5616	71.19	18	9	58	295	453.5	F3.3_AM748569
3970	denovo2333	76.92	14	13	42	299	453.5	F3.2a_AM748568
3971	denovo1045	75.59	18	13	42	299	453.5	F3.2a_AM748568
3972	denovo4083	77.26	14	11	43	299	453.5	F3.2a_AM748568
3973	denovo310	76.59	13	9	48	299	453.5	F3.2_AM748567
3974	denovo3845	74.25	15	8	54	299	453.5	F3.2a_AM748568
3975	denovo1372	73.58	12	13	54	299	453.5	F3.2_AM748567
3976	denovo379	71.24	16	11	59	299	453.5	F3.2a_AM748568
3977	denovo5207	75.99	11	13	49	304	453.5	F3.1_AM748565
3978	denovo3608	73.03	14	12	56	304	453.5	F3.1_AM748565;F114_AJ291525
3979	denovo1029	79.08	13	11	40	306	453.5	I2_FN561560
3980	denovo6043	74.18	19	12	48	306	453.5	I1_FN561559
3981	denovo1983	76.47	10	11	51	306	453.5	I2_FN561560
3982	denovo18	71.57	13	11	63	306	453.5	I1_FN561559
3983	denovo3857	70.59	15	11	64	306	453.5	I2_FN561560
3984	denovo4306	70.59	15	11	64	306	453.5	I2_FN561560
3985	denovo2181	76.89	17	11	30	251	454	A143_EU074933
3986	denovo4681	76.98	12	13	33	252	454	A5_AF333508
3987	denovo5765	77.25	17	12	29	255	454	A9_EU449028;A1.4_HE578977
3988	denovo5164	76.47	16	13	31	255	454	A1.4_HE578977
3989	denovo3850	73.73	18	11	38	255	454	A113_AF184948
3990	denovo3711	75.69	12	12	38	255	454	A112_AF184949
3991	denovo6195	75.29	13	10	40	255	454	A104_AB207203
3992	denovo449	73.73	9	7	51	255	454	A113_AF184948
3993	denovo1522	74.22	14	12	40	256	454	A136_DQ865210
3994	denovo4743	74.02	15	10	48	281	454	F112_AJ291528;F4.1_AM748572
3995	denovo40	78.17	16	10	36	284	454	F110_AJ291526
3996	denovo6183	75	16	14	41	284	454	F110_AJ291526
3997	denovo1089	73.24	22	11	43	284	454	F110_AJ291526
3998	denovo46	73.24	22	11	43	284	454	F110_AJ291526
3999	denovo4509	74.65	13	11	48	284	454	F4.5_AM748585
4000	denovo3912	73.94	15	9	50	284	454	F110_AJ291526
4001	denovo2463	72.54	15	12	51	284	454	F110_AJ291526
4002	denovo713	72.54	11	14	53	284	454	F110_AJ291526
4003	denovo5164	71.58	12	11	60	292	454	F2_AJ830908
4004	denovo4569	74.49	10	14	51	294	454	F5.2g_JN558072
4005	denovo2520	72.11	14	10	58	294	454	F102_AJ291534
4006	denovo4105	72.11	14	10	58	294	454	F102_AJ291534
4007	denovo917	76.25	15	17	39	299	454	F3.2a_AM748568
4008	denovo2251	77.26	11	13	44	299	454	F3.2_AM748567
4009	denovo4748	75.59	13	14	46	299	454	F3.2a_AM748568
4010	denovo3486	75.99	15	12	46	304	454	F3.1_AM748565
4011	denovo5421	75.99	15	12	46	304	454	F3.1_AM748565
4012	denovo4994	70.07	15	10	66	304	454	F3.1_AM748565;F114_AJ291525
4013	denovo1493	76.14	16	12	45	306	454	I1_FN561559
4014	denovo5253	72.88	15	11	57	306	454	I1_FN561559
4015	denovo3467	69.93	10	15	67	306	454	I4_FN561562
4016	denovo2505	74.9	17	8	38	251	454.5	A141_EU074931;A116_AF183575;A145_EU074935
4017	denovo2814	70.12	15	5	55	251	454.5	A16_EU792888
4018	denovo5483	78.82	16	10	28	255	454.5	A113_AF184948
4019	denovo4228	76.47	17	14	29	255	454.5	A12_EU792883
4020	denovo1712	77.25	14	15	29	255	454.5	A1.4_HE578977
4021	denovo3873	77.25	14	15	29	255	454.5	A1.4_HE578977
4022	denovo5600	77.25	14	13	31	255	454.5	A112_AF184949
4023	denovo2133	77.65	16	8	33	255	454.5	A113_AF184948
4024	denovo1103	75.69	17	12	33	255	454.5	A9_EU449028;A1.4_HE578977
4025	denovo2133	74.9	18	9	37	255	454.5	A12_EU792883
4026	denovo4127	74.9	18	8	38	255	454.5	A12_EU792883
4027	denovo1178	74.9	16	8	40	255	454.5	A129_EF656431;A128_EF656430
4028	denovo4641	74.12	15	10	41	255	454.5	A113_AF184948
4029	denovo1763	74.9	13	9	42	255	454.5	A113_AF184948
4030	denovo3257	72.16	18	10	43	255	454.5	A113_AF184948
4031	denovo5950	72.55	14	13	43	255	454.5	A105_AB207202
4032	denovo5712	72.94	14	9	46	255	454.5	A113_AF184948
4033	denovo4277	73.44	16	6	46	256	454.5	A136_DQ865210
4034	denovo2075	72.95	15	8	53	281	454.5	F112_AJ291528;F4.1_AM748572
4035	denovo4799	71.53	16	7	57	281	454.5	F112_AJ291528;F4.1_AM748572
4036	denovo3578	73.76	15	12	47	282	454.5	F4.3a_AM748579
4037	denovo1367	77.11	14	10	41	284	454.5	F110_AJ291526
4038	denovo2182	76.06	17	10	41	284	454.5	F110_AJ291526
4039	denovo2197	77.11	13	11	41	284	454.5	F110_AJ291526
4040	denovo203	75.7	12	14	43	284	454.5	F110_AJ291526
4041	denovo485	75.7	12	14	43	284	454.5	F110_AJ291526
4042	denovo1111	75.35	16	9	45	284	454.5	F4.8a_AM748589
4043	denovo2641	74.3	17	10	46	284	454.5	E111_EU074915
4044	denovo6087	75	14	8	49	284	454.5	F110_AJ291526
4045	denovo6192	74.39	13	11	50	289	454.5	F3.2a_AM748568
4046	denovo140	78.57	13	14	36	294	454.5	F5.1c_AM748593
4047	denovo488	75.85	14	12	45	294	454.5	F5.2g_JN558072
4048	denovo1896	75.17	12	9	52	294	454.5	F5.2c_AM748596
4049	denovo2997	75.17	12	9	52	294	454.5	F5.2c_AM748596
4050	denovo857	76.27	15	11	44	295	454.5	F3.3_AM748569
4051	denovo6095	77.93	15	9	42	299	454.5	F3.2a_AM748568
4052	denovo4537	76.59	14	10	46	299	454.5	F3.2a_AM748568
4053	denovo1619	73.91	16	16	46	299	454.5	F3.2a_AM748568
4054	denovo1192	73.24	13	15	52	299	454.5	F3.2a_AM748568
4055	denovo1626	73.68	17	13	50	304	454.5	F3.1_AM748565;F114_AJ291525
4056	denovo6016	73.03	18	13	51	304	454.5	F3.1_AM748565;F114_AJ291525
4057	denovo3911	71.38	16	14	57	304	454.5	F3.1_AM748565;F114_AJ291525
4058	denovo3371	72.04	15	11	59	304	454.5	F3.1_AM748565;F114_AJ291525
4059	denovo3748	76.14	16	14	43	306	454.5	I2_FN561560
4060	denovo5665	75.82	15	10	49	306	454.5	I1_FN561559
4061	denovo4690	75.82	11	12	51	306	454.5	I2_FN561560
4062	denovo2936	73.2	12	11	59	306	454.5	I3_FN561561
4063	denovo4452	71.24	17	10	61	306	454.5	I1_FN561559
4064	denovo1027	71.57	14	10	63	306	454.5	I4_FN561562
4065	denovo2946	78.82	15	14	25	255	455	A1.3_HE578976
4066	denovo1235	76.08	15	14	32	255	455	A112_AF184949
4067	denovo3245	75.69	17	12	33	255	455	A128_EF656430
4068	denovo77	76.86	15	10	34	255	455	A128_EF656430
4069	denovo6130	74.51	19	9	37	255	455	A112_AF184949
4070	denovo3537	74.9	15	12	37	255	455	A112_AF184949
4071	denovo2510	74.12	16	11	39	255	455	A105_AB207202
4072	denovo2651	74.12	16	11	39	255	455	A105_AB207202
4073	denovo1303	73.73	18	9	40	255	455	A113_AF184948
4074	denovo2380	74.9	13	6	45	255	455	A1.1/A13_AF333504;A128_EF656430
4075	denovo5739	77.73	13	10	34	256	455	A136_DQ865210
4076	denovo4135	76.56	15	11	34	256	455	A136_DQ865210
4077	denovo2710	74.38	17	16	39	281	455	F112_AJ291528;F4.1_AM748572
4078	denovo5746	71.89	16	10	53	281	455	F4.6_AM748586
4079	denovo2348	78.17	13	14	35	284	455	E111_EU074915
4080	denovo2348	77.46	16	11	37	284	455	E109_EU074913
4081	denovo3471	74.3	16	11	46	284	455	F110_AJ291526
4082	denovo1657	72.54	20	11	47	284	455	F110_AJ291526
4083	denovo479	72.54	20	11	47	284	455	F110_AJ291526
4084	denovo6099	72.54	20	11	47	284	455	F110_AJ291526
4085	denovo695	72.54	20	11	47	284	455	F110_AJ291526
4086	denovo4505	73.24	15	13	48	284	455	B23_EU449079
4087	denovo3750	73.59	13	14	48	284	455	F110_AJ291526
4088	denovo4684	73.59	14	11	50	284	455	F110_AJ291526
4089	denovo5165	75.61	15	8	47	287	455	B5a_AF499782
4090	denovo6101	76.87	16	10	42	294	455	F5.2d_AJ291530
4091	denovo315	74.49	14	15	46	294	455	F5.1b_AJ291535
4092	denovo3750	74.15	11	14	51	294	455	F5.1b_AJ291535
4093	denovo3848	72.79	14	13	53	294	455	F102_AJ291534
4094	denovo4453	74.24	17	15	44	295	455	F3.4b_AM748616
4095	denovo341	72.88	14	12	54	295	455	F3.3_AM748569
4096	denovo2652	76.43	16	12	42	297	455	B1.IV_Green2014
4097	denovo2852	76.25	10	13	48	299	455	F3.2a_AM748568
4098	denovo3609	76.25	10	13	48	299	455	F3.2a_AM748568
4099	denovo1267	74.25	13	14	50	299	455	F3.2_AM748567
4100	denovo2757	74.25	13	14	50	299	455	F3.2_AM748567
4101	denovo593	74.25	13	14	50	299	455	F3.2_AM748567
4102	denovo3085	71.05	15	11	62	304	455	F114_AJ291525
4103	denovo1357	70.72	13	14	62	304	455	F3.1_AM748565
4104	denovo3781	70.72	13	14	62	304	455	F3.1_AM748565
4105	denovo577	70.39	14	13	63	304	455	F3.1_AM748565;F114_AJ291525
4106	denovo2400	70.07	14	10	67	304	455	F3.1_AM748565;F3.1a_AM748566;F114_AJ291525
4107	denovo2135	75.49	15	12	48	306	455	I1_FN561559
4108	denovo4194	70.59	15	10	65	306	455	I1_FN561559
4109	denovo3305	74.5	15	11	38	251	455.5	A152_EU074927
4110	denovo4891	74.5	15	11	38	251	455.5	A152_EU074927
4111	denovo4629	77.38	18	10	29	252	455.5	A5_AF333508
4112	denovo3579	75.69	19	12	31	255	455.5	A12_EU792883
4113	denovo3201	73.73	19	10	38	255	455.5	A113_AF184948
4114	denovo716	74.51	16	11	38	255	455.5	A113_AF184948
4115	denovo5159	74.12	17	11	38	255	455.5	A9_EU449028
4116	denovo434	73.05	21	9	39	256	455.5	A136_DQ865210
4117	denovo4819	74.91	13	8	49	279	455.5	F4.4b_AM748584
4118	denovo1347	77.11	15	12	38	284	455.5	F110_AJ291526
4119	denovo5572	77.11	15	12	38	284	455.5	F110_AJ291526
4120	denovo4701	72.18	18	12	49	284	455.5	F110_AJ291526
4121	denovo4700	73.24	11	13	52	284	455.5	F110_AJ291526
4122	denovo5994	71.83	17	10	53	284	455.5	F110_AJ291526
4123	denovo4663	72.54	14	11	53	284	455.5	F110_AJ291526
4124	denovo1079	75.61	16	8	46	287	455.5	B5a_AF499782;B7_AF499784
4125	denovo109	74.15	13	14	49	294	455.5	F5.2f_AJ291512
4126	denovo3504	74.15	13	14	49	294	455.5	F5.2f_AJ291512
4127	denovo4947	75.85	10	9	52	294	455.5	F5.1b_AJ291535
4128	denovo949	75.85	10	9	52	294	455.5	F5.1b_AJ291535
4129	denovo3593	71.77	14	13	56	294	455.5	F5.2_AM748594
4130	denovo3789	76.27	16	14	40	295	455.5	F3.3_AM748569
4131	denovo2047	74.92	17	15	42	295	455.5	F3.4a_AM748571
4132	denovo4433	74.58	12	13	50	295	455.5	F3.3_AM748569
4133	denovo4576	74.58	12	13	50	295	455.5	F3.3_AM748569
4134	denovo2674	76.92	14	14	41	299	455.5	F3.2a_AM748568
4135	denovo3264	76.59	15	13	42	299	455.5	F3.2a_AM748568
4136	denovo905	75.59	12	13	48	299	455.5	F3.2_AM748567
4137	denovo4929	75.92	12	10	50	299	455.5	F3.2a_AM748568
4138	denovo6256	72.58	16	14	52	299	455.5	F3.2_AM748567
4139	denovo550	75.33	15	12	48	304	455.5	F3.1_AM748565;F114_AJ291525
4140	denovo124	74.34	17	12	49	304	455.5	F3.1_AM748565;F114_AJ291525
4141	denovo1877	74.67	15	11	51	304	455.5	F3.1_AM748565;F114_AJ291525
4142	denovo5093	73.36	15	12	54	304	455.5	F3.1_AM748565;F114_AJ291525
4143	denovo2033	73.03	14	11	57	304	455.5	F114_AJ291525
4144	denovo3272	71.71	17	12	57	304	455.5	F3.1_AM748565;F114_AJ291525
4145	denovo1773	76.8	15	12	44	306	455.5	I1_FN561559
4146	denovo85	75.82	15	9	50	306	455.5	I1_FN561559
4147	denovo5080	76.14	11	11	51	306	455.5	I3_FN561561
4148	denovo818	72.22	19	12	54	306	455.5	I2_FN561560
4149	denovo2140	72.22	15	11	59	306	455.5	I1_FN561559
4150	denovo1024	69.93	15	9	68	306	455.5	I2_FN561560
4151	denovo5522	76.8	13	8	37	250	456	A11_EU449041
4152	denovo1330	74	18	8	39	250	456	A11_EU449041
4153	denovo3987	77.69	14	12	30	251	456	A152_EU074927
4154	denovo5195	76.47	17	8	35	255	456	A12_EU792883
4155	denovo2571	74.51	19	8	38	255	456	A106_AB207200
4156	denovo1215	73.73	19	8	40	255	456	A106_AB207200
4157	denovo1249	73.73	19	8	40	255	456	A106_AB207200
4158	denovo5079	73.73	19	8	40	255	456	A106_AB207200
4159	denovo5284	73.73	19	8	40	255	456	A106_AB207200
4160	denovo6078	74.9	14	10	40	255	456	A112_AF184949
4161	denovo892	74.9	14	10	40	255	456	A113_AF184948
4162	denovo1100	73.73	16	10	41	255	456	A128_EF656430
4163	denovo3469	74.51	13	11	41	255	456	A113_AF184948
4164	denovo2364	76.08	7	13	41	255	456	A105_AB207202
4165	denovo943	76.08	7	13	41	255	456	A105_AB207202
4166	denovo1100	72.94	17	9	43	255	456	A1.3_HE578976
4167	denovo1764	73.44	18	11	39	256	456	A136_DQ865210
4168	denovo5882	74.3	15	10	48	284	456	F110_AJ291526
4169	denovo5668	73.24	12	14	50	284	456	F110_AJ291526
4170	denovo1530	71.13	17	12	53	284	456	E111_EU074915
4171	denovo5741	71.83	11	14	55	284	456	F110_AJ291526
4172	denovo3984	74.22	16	10	48	287	456	E108_EU074912
4173	denovo2650	75.69	16	16	38	288	456	B20_GU907642
4174	denovo5056	76.87	15	15	38	294	456	F5.2d_AJ291530
4175	denovo4742	74.15	14	12	50	294	456	F5.1_AM748592
4176	denovo1038	73.81	14	13	50	294	456	F102_AJ291534
4177	denovo1038	73.13	14	13	52	294	456	F5.2d_AJ291530
4178	denovo5198	72.11	15	15	52	294	456	F5.2f_AJ291512
4179	denovo3336	72.79	14	12	54	294	456	F5.2d_AJ291530;F102_AJ291534
4180	denovo2994	73.47	9	11	58	294	456	F5.1b_AJ291535
4181	denovo5990	72.11	14	7	61	294	456	F5.1_AM748592
4182	denovo624	75.59	13	13	46	295	456	F3.4b_AM748616
4183	denovo890	75.25	14	13	46	295	456	F3.4b_AM748616
4184	denovo1118	75.92	13	12	47	299	456	F3.2a_AM748568
4185	denovo2426	75.92	13	12	47	299	456	F3.2a_AM748568
4186	denovo5481	74.92	16	11	48	299	456	F3.2_AM748567
4187	denovo430	73.91	16	7	55	299	456	F3.2_AM748567
4188	denovo1459	73.91	11	12	55	299	456	F3.2_AM748567
4189	denovo2324	73.36	13	13	55	304	456	F114_AJ291525
4190	denovo3519	73.36	13	13	55	304	456	F114_AJ291525
4191	denovo1285	76.47	10	12	50	306	456	I2_FN561560
4192	denovo2823	75.49	9	11	55	306	456	I3_FN561561
4193	denovo286	75.49	9	11	55	306	456	I3_FN561561
4194	denovo4519	75.49	9	11	55	306	456	I3_FN561561
4195	denovo1551	76.1	14	11	35	251	456.5	A145_EU074935
4196	denovo4216	73.31	16	8	43	251	456.5	A7_AY239360
4197	denovo476	72.91	14	11	43	251	456.5	A152_EU074927
4198	denovo6187	72.91	14	11	43	251	456.5	A152_EU074927
4199	denovo2916	72.51	15	9	45	251	456.5	A156_EU074859
4200	denovo632	75.29	17	10	36	255	456.5	A113_AF184948
4201	denovo293	76.47	13	10	37	255	456.5	A113_AF184948
4202	denovo3406	76.47	13	10	37	255	456.5	A113_AF184948
4203	denovo1475	76.47	13	9	38	255	456.5	A113_AF184948
4204	denovo3079	74.9	15	10	39	255	456.5	A112_AF184949
4205	denovo2332	73.73	17	9	41	255	456.5	A113_AF184948
4206	denovo3742	77.11	22	13	30	284	456.5	F110_AJ291526
4207	denovo939	77.11	22	13	30	284	456.5	F110_AJ291526
4208	denovo607	77.82	16	10	37	284	456.5	F110_AJ291526
4209	denovo3150	77.11	16	9	40	284	456.5	F110_AJ291526
4210	denovo5599	76.41	12	10	45	284	456.5	F110_AJ291526
4211	denovo3334	75	14	12	45	284	456.5	F4.8b_AM748590
4212	denovo2349	73.59	16	10	49	284	456.5	F110_AJ291526
4213	denovo4763	73.59	16	10	49	284	456.5	F110_AJ291526
4214	denovo5607	73.59	16	10	49	284	456.5	F110_AJ291526
4215	denovo1900	74.65	11	12	49	284	456.5	F110_AJ291526
4216	denovo2681	73.94	11	13	50	284	456.5	F110_AJ291526
4217	denovo1373	72.89	13	9	55	284	456.5	F110_AJ291526
