site,fieldseason_site,field_season,geo_region,fpressure,flevel,nut_time_sample,nut_sample_id,nitrate_plus_nitrite_uM_mean,nitrate_plus_nitrite_uM_se,Flag.Nitrate_plus_Nitrite,silicate_uM_mean,silicate_uM_se,Flag.Silicate,phosphate_uM_mean,phosphate_uM_se,Flag.Phosphate,nutrient_comments,prod_aq_date_sample,prod_aq_time_sample,prod_mean_aq,prod_se_aq,rain_aq,wind_aq,notes_aquafluor,prod_f_date_collected,prod_f_time_sample,prod_f_packet_number,prod_f_sample_id,prod_mean_f,prod_se_f,turb_aq_date_sample,turb_aq_time_sample,turb_mean_aq,turb_se_aq,rain_turb_aq,wind_turb_aq,notes_turb_aquafluor,ysi_date_sample,ysi_temp_mean_1m,ysi_temp_se_1m,ysi_salinity_mean_1m,ysi_salinity_se_1m,ysi_DO_mean_1m,ysi_DO_se_1m,ysi_DO_mgL_mean_1m,ysi_DO_mgL_se_1m,ysi_pH_mean_1m,ysi_pH_se_1m,vis_date_observed,visibility_m,long,lat,npp_mean_sat,npp_min_sat,npp_max_sat,npp_sd_sat,npp_interann_sd_sat,npp_flag_sat,wave_mean_sat,wave_sd_sat,wave_interann_sd_sat,wave_wind_fetch_sat,wave_ww3_res_sat
27,2018_27,2018,n.lagoon,Very high,5,15:38,KI18SW008_N1,3.286666667,NA,NA,1.31,NA,NA,0.317,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22-Jun-18,28.6,0,34.18666667,0.008819171,101.8666667,1.183685394,6.556666667,0.048419463,8.016666667,0.033333333,NA,NA,-157.48941,2.00973,899.1643891,751.5849792,1111.995276,66.57435992,50.43740897,1,0.021591085,0.009935344,0.004425088,1,1
27,2016a_27,2016a,n.lagoon,Very high,5,16:40,K116aSW004_N1,1.953333333,NA,NA,5.323333333,NA,4,0.391666667,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,20-Mar-16,,6.5885,1.359571287,N,Y,"Started Aquafluor 1540h. Started YSI sampling 1549h. Sampling while live boat drifting, may affect YSI depth and readings",20-Mar-16,16:40,004_CHL1,KI16a004_CHL1,0.340755422,0.022665774,20-Mar-16,,0.30625,0.412534115,N,Y,"Started Aquafluor 1540h. Started YSI sampling 1549h. Sampling while live boat drifting, may affect YSI depth and readings",21-Mar-16,28.2,0,36.115,0.002886751,81.8,0.834665602,5.2175,0.049560569,8.02,0.007071068,24-Mar-16,10,-157.48941,2.00973,899.1643891,751.5849792,1111.995276,66.57435992,50.43740897,1,0.021591085,0.009935344,0.004425088,1,1
27,2016a_27,2016a,n.lagoon,Very high,5,16:40,K116aSW004_N1,1.953333333,NA,NA,5.323333333,NA,4,0.391666667,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,20-Mar-16,,6.5885,1.359571287,N,Y,"Started Aquafluor 1540h. Started YSI sampling 1549h. Sampling while live boat drifting, may affect YSI depth and readings",20-Mar-16,16:40,004_CHL1,KI16a004_CHL1,0.340755422,0.022665774,20-Mar-16,,0.30625,0.412534115,N,Y,"Started Aquafluor 1540h. Started YSI sampling 1549h. Sampling while live boat drifting, may affect YSI depth and readings",20-Mar-16,28.6,0,35.41,0.020412415,72.05,22.36949187,6.005,0.055,7.9275,0.01652019,20-Mar-16,15,-157.48941,2.00973,899.1643891,751.5849792,1111.995276,66.57435992,50.43740897,1,0.021591085,0.009935344,0.004425088,1,1
27,2015b_27,2015b,n.lagoon,Very high,5,10:30,KI15bNUT_013,1.58,NA,NA,9.766666667,NA,4,0.484,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,5/3/2015,10:45,8.765,0.300726343,N,N,,3/5/2015,10:30,10,KI15b_10,0.1716605,0.010230458,5/3/2015,10:45,0.043,0.058688443,N,N,,5/3/2015,29.26666667,0.033333333,35.02333333,0.008819171,89.43333333,0.176383421,5.58,0.043588989,8,0.005773503,2/5/2015,13.716,-157.48941,2.00973,899.1643891,751.5849792,1111.995276,66.57435992,50.43740897,1,0.021591085,0.009935344,0.004425088,1,1
30,2014_30,2014,n.lagoon,Very high,5,2:00,K114SW06_N3,1.396666667,0.049777282,NA,10.46333333,1.153261077,NA,0.471666667,0.078192782,NA,NA,8/25/2014,NA,10.14166667,1.967846398,N,Y,"Four other readings were logged that are incorrect, had to recalibrate the aquafluor ",8/25/2014,14:30,16,KI14_16,1.103198594,0.039855107,8/25/2014,NA,-0.091333333,0.06916245,N,Y,"Four other readings were logged that are incorrect, had to recalibrate the aquafluor ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2014,10.7,-157.498,2.02572,892.1423234,750.469821,1097.180082,61.59086217,49.18396546,1,24.95305044,6.919424637,2.591433258,0,1
30,2014_30,2014,n.lagoon,Very high,5,2:00,K114SW06_N3,1.396666667,0.049777282,NA,10.46333333,1.153261077,NA,0.471666667,0.078192782,NA,NA,8/25/2014,NA,10.14166667,1.967846398,N,Y,"Four other readings were logged that are incorrect, had to recalibrate the aquafluor ",8/25/2014,14:30,16,KI14_16,1.103198594,0.039855107,8/25/2014,NA,-0.091333333,0.06916245,N,Y,"Four other readings were logged that are incorrect, had to recalibrate the aquafluor ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/08/2014,16.8,-157.498,2.02572,892.1423234,750.469821,1097.180082,61.59086217,49.18396546,1,24.95305044,6.919424637,2.591433258,0,1
30,2015b_30,2015b,n.lagoon,Very high,5,9:27,KI15bNUT_004,1.583333333,NA,NA,9.173333333,NA,4,0.372,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,5/1/2015,10:52,10.56666667,0.272661777,N,Y,Strong current,1/5/2015,16:00,1,KI15b_1,0.767341094,0.066420629,5/3/2015,8:30,-0.098666667,0.238751149,N,N,,5/3/2015,29.1,0,35.03,0.01,91.4,0.305505046,5.81,0.032145503,8.063333333,0.006666667,1/5/2015,10.668,-157.498,2.02572,892.1423234,750.469821,1097.180082,61.59086217,49.18396546,1,24.95305044,6.919424637,2.591433258,0,1
30,2017_30,2017,n.lagoon,Very high,5,8:30,KI17SW006_N2,2.616666667,NA,NA,1.656666667,NA,NA,0.299666667,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16-Jul-17,28.3,0,35.19666667,0.003333333,89.4,0.556776436,5.72,0.036055513,8.01,0.011547005,16-Jul-17,30,-157.498,2.02572,892.1423234,750.469821,1097.180082,61.59086217,49.18396546,1,24.95305044,6.919424637,2.591433258,0,1
30,2015a_30,2015a,n.lagoon,Very high,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/2/2015,10.794,-157.498,2.02572,892.1423234,750.469821,1097.180082,61.59086217,49.18396546,1,24.95305044,6.919424637,2.591433258,0,1
30,2016a_30,2016a,n.lagoon,Very high,5,14:00,K116aSW005_N1,1.683333333,NA,NA,5.066666667,NA,4,0.236,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,22-Mar-16,,4.995,1.452829079,Y,N,Started sampling 0845h,22-Mar-16,14:00,005_CHL1,KI16a005_CHL1,0.208511531,0.023217074,22-Mar-16,,-3.212333333,0.826561216,Y,N,Started sampling 0845h,22-Mar-16,28.4,0,36.69,0.004082483,87.425,0.678693598,5.5325,0.035677958,7.9675,0.004787136,22-Mar-16,15,-157.498,2.02572,892.1423234,750.469821,1097.180082,61.59086217,49.18396546,1,24.95305044,6.919424637,2.591433258,0,1
30,2016b_30,2016b,n.lagoon,Very high,5,11:47,KI16b_04_N1,4.436666667,NA,NA,12.80333333,NA,4,0.822666667,NA,NA,NUTS:  Silicate values should be viewed with suspicion as samples were collected and stored in glass vials,NA,NA,NA,NA,NA,NA,NA,12-Nov-16,11:47,10,KI16b_10,0.272184516,0.019238655,NA,NA,NA,NA,NA,NA,NA,12-Nov-16,25.6,NA,35.14,NA,78.4,NA,5.25,NA,NA,NA,17-Nov-16,3,-157.498,2.02572,892.1423234,750.469821,1097.180082,61.59086217,49.18396546,1,24.95305044,6.919424637,2.591433258,0,1
30,2018_30,2018,n.lagoon,Very high,5,9:20,KI18SW012_N1,5.383333333,NA,NA,1.403333333,NA,NA,0.303666667,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-157.498,2.02572,892.1423234,750.469821,1097.180082,61.59086217,49.18396546,1,24.95305044,6.919424637,2.591433258,0,1
30,2014_30,2014,n.lagoon,Very high,5,2:00,K114SW06_N3,1.396666667,0.049777282,NA,10.46333333,1.153261077,NA,0.471666667,0.078192782,NA,NA,8/25/2014,NA,10.14166667,1.967846398,N,Y,"Four other readings were logged that are incorrect, had to recalibrate the aquafluor ",8/25/2014,14:30,16,KI14_16,1.103198594,0.039855107,8/25/2014,NA,-0.091333333,0.06916245,N,Y,"Four other readings were logged that are incorrect, had to recalibrate the aquafluor ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2014,15.2,-157.498,2.02572,892.1423234,750.469821,1097.180082,61.59086217,49.18396546,1,24.95305044,6.919424637,2.591433258,0,1
30,2016a_30,2016a,n.lagoon,Very high,5,14:00,K116aSW005_N1,1.683333333,NA,NA,5.066666667,NA,4,0.236,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,22-Mar-16,,4.995,1.452829079,Y,N,Started sampling 0845h,22-Mar-16,14:00,005_CHL1,KI16a005_CHL1,0.208511531,0.023217074,22-Mar-16,,-3.212333333,0.826561216,Y,N,Started sampling 0845h,22-Mar-16,28.4,0,36.69,0.004082483,87.425,0.678693598,5.5325,0.035677958,7.9675,0.004787136,24-Mar-16,20,-157.498,2.02572,892.1423234,750.469821,1097.180082,61.59086217,49.18396546,1,24.95305044,6.919424637,2.591433258,0,1
30,2016b_30,2016b,n.lagoon,Very high,5,11:47,KI16b_04_N1,4.436666667,NA,NA,12.80333333,NA,4,0.822666667,NA,NA,NUTS:  Silicate values should be viewed with suspicion as samples were collected and stored in glass vials,NA,NA,NA,NA,NA,NA,NA,12-Nov-16,11:47,10,KI16b_10,0.272184516,0.019238655,NA,NA,NA,NA,NA,NA,NA,17-Nov-16,25.9,0,35.6,0,80.16666667,0.260341656,5.29,0.030550505,7.696666667,0.008819171,17-Nov-16,3,-157.498,2.02572,892.1423234,750.469821,1097.180082,61.59086217,49.18396546,1,24.95305044,6.919424637,2.591433258,0,1
30,2015c_30,2015c,n.lagoon,Very high,5,8:15,KI15cNUT16_N1,1.216666667,NA,NA,9.846666667,NA,4,0.395,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,13-07-2015,9:26,13.33,0.90522557,N,N,,13/07/2015,8:15,22,KI15c_22,0.372475297,0.010917262,13-07-2015,9:26,-1.038,0.118626866,N,N,,13-07-2015,29.6,0,35.66333333,0.006666667,89,0.577350269,NA,NA,8.046666667,0.008819171,13-Jul-15,9.144,-157.498,2.02572,892.1423234,750.469821,1097.180082,61.59086217,49.18396546,1,24.95305044,6.919424637,2.591433258,0,1
30,2015b_30,2015b,n.lagoon,Very high,5,9:27,KI15bNUT_004,1.583333333,NA,NA,9.173333333,NA,4,0.372,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,5/1/2015,10:52,10.56666667,0.272661777,N,Y,Strong current,1/5/2015,16:00,1,KI15b_1,0.767341094,0.066420629,5/3/2015,8:30,-0.098666667,0.238751149,N,N,,5/1/2015,29,0,35.83666667,0.034801022,95.9,0.057735027,6.033333333,0.012018504,8.066666667,0.008819171,1/5/2015,10.668,-157.498,2.02572,892.1423234,750.469821,1097.180082,61.59086217,49.18396546,1,24.95305044,6.919424637,2.591433258,0,1
32,2018_32,2018,lagoon.mouth,Very high,5,17:40,KI18SW001_N1,2.076666667,NA,NA,1.436666667,NA,NA,0.294666667,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22-Jun-18,28.4,0,34.19333333,0.008819171,93.9,0.680685929,5.973333333,0.073105707,7.913333333,0.066666667,NA,NA,-157.482,1.984,933.0807988,789.7185027,1158.555862,68.60099608,59.97759092,1,0.062983074,0.019503496,0.011472967,1,1
32,2016b_32,2016b,lagoon.mouth,Very high,5,11:00,KI16b_02_N1,4.476666667,NA,NA,14.82,NA,4,0.769333333,NA,NA,NUTS:  Silicate values should be viewed with suspicion as samples were collected and stored in glass vials,NA,NA,NA,NA,NA,NA,NA,11-Nov-16,11:15,4,KI16b_4,0.330259875,NA,NA,NA,NA,NA,NA,NA,NA,14-Nov-16,26.1,0,35.28,0,85.5,0.550757055,5.626666667,0.008819171,NA,NA,11-Nov-16,25,-157.482,1.984,933.0807988,789.7185027,1158.555862,68.60099608,59.97759092,1,0.062983074,0.019503496,0.011472967,1,1
32,2016a_32,2016a,lagoon.mouth,Very high,5,15:16,K116aSW002_N1,1.963333333,NA,NA,5.18,NA,4,0.646666667,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,24-Mar-16,,5.469666667,0.209512397,Y,Y,"Started sampling 1310h. Light wind , hard rain this morning",18-Mar-16,15:16,002_CHL1,KI16a002_CHL1,0.234400547,0.007568447,24-Mar-16,,0.695,0.143634954,Y,Y,"Started sampling 1310h. Light wind , hard rain this morning",24-Mar-16,28.6,0,37.4825,0.031191612,89,0.657013445,5.6475,0.022867371,7.9675,0.004787136,18-Mar-16,35,-157.482,1.984,933.0807988,789.7185027,1158.555862,68.60099608,59.97759092,1,0.062983074,0.019503496,0.011472967,1,1
32,2016a_32,2016a,lagoon.mouth,Very high,5,15:16,K116aSW002_N1,1.963333333,NA,NA,5.18,NA,4,0.646666667,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,24-Mar-16,,5.469666667,0.209512397,Y,Y,"Started sampling 1310h. Light wind , hard rain this morning",18-Mar-16,15:16,002_CHL1,KI16a002_CHL1,0.234400547,0.007568447,24-Mar-16,,0.695,0.143634954,Y,Y,"Started sampling 1310h. Light wind , hard rain this morning",24-Mar-16,28.6,0,37.4825,0.031191612,89,0.657013445,5.6475,0.022867371,7.9675,0.004787136,24-Mar-16,15,-157.482,1.984,933.0807988,789.7185027,1158.555862,68.60099608,59.97759092,1,0.062983074,0.019503496,0.011472967,1,1
32,2015c_32,2015c,lagoon.mouth,Very high,5,16:35,KI15cNUT7_N1,0.676666667,NA,NA,9.826666667,NA,4,0.367666667,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,18-07-2015,9:27,7.668666667,0.528275917,N,N,Rained later in the day,17/07/2015,16:35,34,KI15c_34,0.352183906,0.00695414,18-07-2015,9:27,-0.115333333,0.111387213,N,N,Rained later in the day,18-07-2015,29.56666667,0.033333333,35.16333333,0.014529663,80,1.154700538,NA,NA,7.82,0.01,18-Jul-15,9.144,-157.482,1.984,933.0807988,789.7185027,1158.555862,68.60099608,59.97759092,1,0.062983074,0.019503496,0.011472967,1,1
32,2015c_32,2015c,lagoon.mouth,Very high,5,16:35,KI15cNUT7_N1,0.676666667,NA,NA,9.826666667,NA,4,0.367666667,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,18-07-2015,9:27,7.668666667,0.528275917,N,N,Rained later in the day,17/07/2015,16:35,34,KI15c_34,0.352183906,0.00695414,18-07-2015,9:27,-0.115333333,0.111387213,N,N,Rained later in the day,18-07-2015,29.56666667,0.033333333,35.16333333,0.014529663,80,1.154700538,NA,NA,7.82,0.01,17-Jul-15,9.144,-157.482,1.984,933.0807988,789.7185027,1158.555862,68.60099608,59.97759092,1,0.062983074,0.019503496,0.011472967,1,1
32,2016b_32,2016b,lagoon.mouth,Very high,5,11:00,KI16b_02_N1,4.476666667,NA,NA,14.82,NA,4,0.769333333,NA,NA,NUTS:  Silicate values should be viewed with suspicion as samples were collected and stored in glass vials,NA,NA,NA,NA,NA,NA,NA,11-Nov-16,11:15,4,KI16b_4,0.330259875,NA,NA,NA,NA,NA,NA,NA,NA,11-Nov-16,25.53333333,0.033333333,35.17666667,0.003333333,85.76666667,2.425100227,5.743333333,0.133458275,NA,NA,11-Nov-16,25,-157.482,1.984,933.0807988,789.7185027,1158.555862,68.60099608,59.97759092,1,0.062983074,0.019503496,0.011472967,1,1
32,2016a_32,2016a,lagoon.mouth,Very high,5,15:16,K116aSW002_N1,1.963333333,NA,NA,5.18,NA,4,0.646666667,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,24-Mar-16,,5.469666667,0.209512397,Y,Y,"Started sampling 1310h. Light wind , hard rain this morning",18-Mar-16,15:16,002_CHL1,KI16a002_CHL1,0.234400547,0.007568447,24-Mar-16,,0.695,0.143634954,Y,Y,"Started sampling 1310h. Light wind , hard rain this morning",18-Mar-16,28.6,NA,34.97,NA,85.7,NA,5.45,NA,7.96,NA,24-Mar-16,15,-157.482,1.984,933.0807988,789.7185027,1158.555862,68.60099608,59.97759092,1,0.062983074,0.019503496,0.011472967,1,1
32,2014_32,2014,lagoon.mouth,Very high,5,4:00,K114SW07_N3,3.45,0.055075705,NA,10.34,0.4592385,NA,0.568333333,0.004255715,NA,NA,9/7/2014,NA,27.09666667,2.419451269,N,Y,"Done back at Ikari, collected at 4:41pm",9/7/2014,16:00,30,KI14_30,1.477306532,0.127431374,9/7/2014,NA,1.169,0.043015501,N,Y,"Done back at Ikari, collected at 4:41pm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/9/2014,12.2,-157.482,1.984,933.0807988,789.7185027,1158.555862,68.60099608,59.97759092,1,0.062983074,0.019503496,0.011472967,1,1
32,2015a_32,2015a,lagoon.mouth,Very high,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-157.482,1.984,933.0807988,789.7185027,1158.555862,68.60099608,59.97759092,1,0.062983074,0.019503496,0.011472967,1,1
32,2017_32,2017,lagoon.mouth,Very high,5,16:15,KI17SW020_N1,1.976666667,NA,NA,1.32,NA,NA,0.312666667,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14-Jul-17,28.5,0,35.32666667,0.021858128,90.66666667,0.698410895,5.79,0.030550505,7.99,0.015275252,17-Jul-17,20,-157.482,1.984,933.0807988,789.7185027,1158.555862,68.60099608,59.97759092,1,0.062983074,0.019503496,0.011472967,1,1
32,2016a_32,2016a,lagoon.mouth,Very high,5,15:16,K116aSW002_N1,1.963333333,NA,NA,5.18,NA,4,0.646666667,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,24-Mar-16,,5.469666667,0.209512397,Y,Y,"Started sampling 1310h. Light wind , hard rain this morning",18-Mar-16,15:16,002_CHL1,KI16a002_CHL1,0.234400547,0.007568447,24-Mar-16,,0.695,0.143634954,Y,Y,"Started sampling 1310h. Light wind , hard rain this morning",18-Mar-16,28.6,NA,34.97,NA,85.7,NA,5.45,NA,7.96,NA,18-Mar-16,35,-157.482,1.984,933.0807988,789.7185027,1158.555862,68.60099608,59.97759092,1,0.062983074,0.019503496,0.011472967,1,1
32,2015b_32,2015b,lagoon.mouth,Very high,5,14:30,KI15bNUT_019,2.153333333,NA,NA,9.566666667,NA,4,0.503,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,5/5/2015,14:30,10.91933333,0.880946713,N,N,,7/5/2015,11:30,19,KI15b_19,0.269852172,0.01070594,5/5/2015,14:30,0.208333333,0.154577201,N,N,,5/5/2015,28.9,0,36.89,0,87.33333333,0.664161962,5.606666667,0.014529663,7.956666667,0.003333333,5/5/2015,9.144,-157.482,1.984,933.0807988,789.7185027,1158.555862,68.60099608,59.97759092,1,0.062983074,0.019503496,0.011472967,1,1
34,2016a_34,2016a,s.lagoon,Medium,3,17:30,K116aSW011_N1,1.37,NA,NA,5.88,NA,4,0.314,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,26-Mar-16,,-1.490333333,0.507561928,N,Y,Started sampling 1521h,26-Mar-16,17:30,011_CHL1,KI16a011_CHL1,0.13807475,0.031313398,26-Mar-16,,-2.372333333,0.552172779,N,Y,Started sampling 1521h,26-Mar-16,29.1,0,36.9525,0.0025,98.5,0.108012345,6.13,0.021984843,7.94,0.010801234,26-Mar-16,15,-157.53456,1.90992,940.630663,834.8036677,1070.261816,52.00138028,76.14106732,1,0.063914835,0.027455792,0.014817962,1,1
34,2016a_34,2016a,s.lagoon,Medium,3,17:30,K116aSW011_N1,1.37,NA,NA,5.88,NA,4,0.314,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,26-Mar-16,,-1.490333333,0.507561928,N,Y,Started sampling 1521h,26-Mar-16,17:30,011_CHL1,KI16a011_CHL1,0.13807475,0.031313398,26-Mar-16,,-2.372333333,0.552172779,N,Y,Started sampling 1521h,27-Mar-16,28.7,0,37.855,0.006454972,88.775,0.575,5.585,0.040926764,7.8625,0.025940637,26-Mar-16,15,-157.53456,1.90992,940.630663,834.8036677,1070.261816,52.00138028,76.14106732,1,0.063914835,0.027455792,0.014817962,1,1
34,2015c_34,2015c,s.lagoon,Medium,3,15:00,KI15cNUT10_N1,1.353333333,NA,NA,11.13,NA,4,0.466,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,18-07-2015,20:10,16.92033333,0.595306737,Y,Y,,18/07/2015,15:00,37,KI15c_37,0.264721016,0.007331132,18-07-2015,20:10,0.332666667,0.362175985,Y,Y,,18-07-2015,NA,0,NA,0.009094836,NA,0.3086067,NA,NA,NA,0.016053537,18-Jul-15,12.192,-157.53456,1.90992,940.630663,834.8036677,1070.261816,52.00138028,76.14106732,1,0.063914835,0.027455792,0.014817962,1,1
34,2016a_34,2016a,s.lagoon,Medium,3,17:30,K116aSW011_N1,1.37,NA,NA,5.88,NA,4,0.314,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,26-Mar-16,,-1.490333333,0.507561928,N,Y,Started sampling 1521h,26-Mar-16,17:30,011_CHL1,KI16a011_CHL1,0.13807475,0.031313398,26-Mar-16,,-2.372333333,0.552172779,N,Y,Started sampling 1521h,29-Mar-16,28.5,0,36.0075,0.004787136,87.275,0.265753645,5.5625,0.016007811,7.955,0.008660254,27-Mar-16,20,-157.53456,1.90992,940.630663,834.8036677,1070.261816,52.00138028,76.14106732,1,0.063914835,0.027455792,0.014817962,1,1
34,2017_34,2017,s.lagoon,Medium,3,17:56,KI17SW014_N1,2.636666667,NA,NA,1.61,NA,NA,0.372666667,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18-Jul-17,28.3,0,35.01666667,0.006666667,90,0.642910051,5.77,0.040414519,7.98,0.01,18-Jul-17,20,-157.53456,1.90992,940.630663,834.8036677,1070.261816,52.00138028,76.14106732,1,0.063914835,0.027455792,0.014817962,1,1
34,2018_34,2018,s.lagoon,Medium,3,12:55,KI18SW009_N1,4.193333333,NA,NA,1.503333333,NA,NA,0.399333333,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-157.53456,1.90992,940.630663,834.8036677,1070.261816,52.00138028,76.14106732,1,0.063914835,0.027455792,0.014817962,1,1
34,2017_34,2017,s.lagoon,Medium,3,17:56,KI17SW014_N1,2.636666667,NA,NA,1.61,NA,NA,0.372666667,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11-Jul-17,28.6,0,35.58,0,101.6,0.288675135,6.463333333,0.020275875,8.01,0.017320508,18-Jul-17,20,-157.53456,1.90992,940.630663,834.8036677,1070.261816,52.00138028,76.14106732,1,0.063914835,0.027455792,0.014817962,1,1
34,2016a_34,2016a,s.lagoon,Medium,3,17:30,K116aSW011_N1,1.37,NA,NA,5.88,NA,4,0.314,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,26-Mar-16,,-1.490333333,0.507561928,N,Y,Started sampling 1521h,26-Mar-16,17:30,011_CHL1,KI16a011_CHL1,0.13807475,0.031313398,26-Mar-16,,-2.372333333,0.552172779,N,Y,Started sampling 1521h,29-Mar-16,28.5,0,36.0075,0.004787136,87.275,0.265753645,5.5625,0.016007811,7.955,0.008660254,26-Mar-16,15,-157.53456,1.90992,940.630663,834.8036677,1070.261816,52.00138028,76.14106732,1,0.063914835,0.027455792,0.014817962,1,1
34,2015a_34,2015a,s.lagoon,Medium,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-157.53456,1.90992,940.630663,834.8036677,1070.261816,52.00138028,76.14106732,1,0.063914835,0.027455792,0.014817962,1,1
34,2016a_34,2016a,s.lagoon,Medium,3,17:30,K116aSW011_N1,1.37,NA,NA,5.88,NA,4,0.314,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,26-Mar-16,,-1.490333333,0.507561928,N,Y,Started sampling 1521h,26-Mar-16,17:30,011_CHL1,KI16a011_CHL1,0.13807475,0.031313398,26-Mar-16,,-2.372333333,0.552172779,N,Y,Started sampling 1521h,26-Mar-16,29.1,0,36.9525,0.0025,98.5,0.108012345,6.13,0.021984843,7.94,0.010801234,27-Mar-16,20,-157.53456,1.90992,940.630663,834.8036677,1070.261816,52.00138028,76.14106732,1,0.063914835,0.027455792,0.014817962,1,1
34,2016a_34,2016a,s.lagoon,Medium,3,17:30,K116aSW011_N1,1.37,NA,NA,5.88,NA,4,0.314,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,26-Mar-16,,-1.490333333,0.507561928,N,Y,Started sampling 1521h,26-Mar-16,17:30,011_CHL1,KI16a011_CHL1,0.13807475,0.031313398,26-Mar-16,,-2.372333333,0.552172779,N,Y,Started sampling 1521h,27-Mar-16,28.7,0,37.855,0.006454972,88.775,0.575,5.585,0.040926764,7.8625,0.025940637,27-Mar-16,20,-157.53456,1.90992,940.630663,834.8036677,1070.261816,52.00138028,76.14106732,1,0.063914835,0.027455792,0.014817962,1,1
34,2015c_34,2015c,s.lagoon,Medium,3,15:00,KI15cNUT10_N1,1.353333333,NA,NA,11.13,NA,4,0.466,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,18-07-2015,20:10,16.92033333,0.595306737,Y,Y,,18/07/2015,15:00,37,KI15c_37,0.264721016,0.007331132,18-07-2015,20:10,0.332666667,0.362175985,Y,Y,,18-07-2015,NA,0,NA,0.009094836,NA,0.3086067,NA,NA,NA,0.016053537,11-Jul-15,12.192,-157.53456,1.90992,940.630663,834.8036677,1070.261816,52.00138028,76.14106732,1,0.063914835,0.027455792,0.014817962,1,1
