otu	sim	del	ins	mis	len	score	hit
845	denovo777	74.9	10	11	43	255	441.5	A113_AF184948
846	denovo1579	77.11	14	9	42	284	441.5	B23_EU449079
847	denovo2487	75.35	14	11	45	284	441.5	F110_AJ291526
848	denovo1822	75.35	13	11	46	284	441.5	F110_AJ291526
849	denovo1267	76.61	12	17	40	295	441.5	F3.4a_AM748571
850	denovo2821	80.6	14	9	35	299	441.5	F3.2a_AM748568
851	denovo2546	74.58	15	11	50	299	441.5	F3.2a_AM748568
852	denovo1729	72.58	12	12	58	299	441.5	F3.2a_AM748568
853	denovo740	73.86	15	13	52	306	441.5	I4_FN561562;I3_FN561561
854	denovo2294	76.86	14	11	34	255	442	A12_EU792883
855	denovo358	73.33	16	12	40	255	442	A113_AF184948
856	denovo712	71.48	21	10	42	256	442	A136_DQ865210
857	denovo2369	77.82	14	11	38	284	442	B23_EU449079
858	denovo907	75.35	15	11	44	284	442	F110_AJ291526
859	denovo2831	73.24	10	12	54	284	442	F110_AJ291526
860	denovo1523	71.13	14	10	58	284	442	E112_EU074916
861	denovo1406	77.97	12	11	42	295	442	F3.4_AM748570;F3.4b_AM748616
862	denovo2454	76.59	12	13	45	299	442	F3.2_AM748567
863	denovo1920	75.25	13	13	48	299	442	F3.2a_AM748568
864	denovo2032	74.51	16	15	47	306	442	I3_FN561561
865	denovo489	74.51	12	10	56	306	442	I3_FN561561
866	denovo925	71.24	18	13	57	306	442	I1_FN561559
867	denovo578	69.61	17	9	67	306	442	I2_FN561560
868	denovo819	74.9	12	10	41	251	442.5	A6_AF186058;A142_EU074932;A148_EU074938;A154_EU074860;A149_EU074929
869	denovo370	76.08	16	12	33	255	442.5	A9_EU449028
870	denovo1411	75.29	17	11	35	255	442.5	A9_EU449028;A1.4_HE578977
871	denovo819	74.12	16	13	37	255	442.5	A128_EF656430
872	denovo370	72.94	15	13	41	255	442.5	A105_AB207202
873	denovo290	72.54	16	10	52	284	442.5	F110_AJ291526
874	denovo2676	75	18	13	41	288	442.5	B6_AF499783
875	denovo1958	73.13	14	13	52	294	442.5	F5.2d_AJ291530
876	denovo2556	68.75	13	8	74	304	442.5	F3.1_AM748565;F114_AJ291525
877	denovo2438	75.69	13	12	37	255	443	A128_EF656430
878	denovo2438	76.08	13	9	39	255	443	A107_AB207199
879	denovo1968	73.73	16	10	41	255	443	A112_AF184949
880	denovo83	72.94	17	11	41	255	443	A12_EU792883
881	denovo896	75.99	11	10	46	279	443	F4.4b_AM748584
882	denovo928	72.95	13	11	52	281	443	F111_AJ311949
883	denovo1241	74.3	14	13	46	284	443	F110_AJ291526
884	denovo2046	75	14	9	48	284	443	F110_AJ291526
885	denovo2520	72.18	13	10	56	284	443	F110_AJ291526
886	denovo2621	72.79	14	9	57	294	443	F5.1_AM748592
887	denovo2534	73.58	14	13	52	299	443	F3.2_AM748567
888	denovo2348	78.62	10	14	41	304	443	F3.1_AM748565;F114_AJ291525
889	denovo2793	72.7	16	11	56	304	443	F114_AJ291525
890	denovo1235	72.88	16	10	57	306	443	I4_FN561562;I3_FN561561
891	denovo2229	70.92	15	14	60	306	443	I2_FN561560
892	denovo565	74.9	15	9	40	255	443.5	A113_AF184948
893	denovo872	71.76	18	6	48	255	443.5	A112_AF184949
894	denovo1780	72.27	18	7	46	256	443.5	A136_DQ865210
895	denovo1799	74.02	13	10	50	281	443.5	F4.1a_AM748573
896	denovo584	76.76	13	12	41	284	443.5	F110_AJ291526
897	denovo1215	71.78	12	10	59	287	443.5	E108_EU074912
898	denovo1537	72.79	13	12	55	294	443.5	F5.1b_AJ291535
899	denovo2027	70.07	16	13	59	294	443.5	F5.1a_AM748591;F5.1_AM748592
900	denovo2422	75.8	19	14	58	376	443.5	D1.2_AM748617
901	denovo2205	74.4	20	9	35	250	444	A11_EU449041
902	denovo2186	75.29	9	12	42	255	444	A105_AB207202
903	denovo1675	72.95	15	9	52	281	444	F4.1_AM748572
904	denovo1950	75.18	13	13	44	282	444	F4.4_AM748582
905	denovo2403	77.82	12	10	41	284	444	F110_AJ291526
906	denovo1918	71.13	8	12	62	284	444	F110_AJ291526
907	denovo123	71.78	14	8	59	287	444	E108_EU074912
908	denovo2153	72.26	22	10	49	292	444	F2_AJ830908
909	denovo2615	76.25	12	11	48	299	444	F3.2a_AM748568
910	denovo1977	72.04	20	9	56	304	444	F3.1_AM748565;F114_AJ291525
911	denovo1173	75.82	18	13	43	306	444	I1_FN561559
912	denovo868	75.49	12	15	48	306	444	I4_FN561562;I3_FN561561
913	denovo2123	74.18	11	10	58	306	444	I2_FN561560
914	denovo154	70.59	16	11	63	306	444	I4_FN561562;I3_FN561561
915	denovo2720	76.86	11	13	35	255	444.5	A107_AB207199
916	denovo1938	76.76	15	11	40	284	444.5	F110_AJ291526
917	denovo2554	71.77	16	12	55	294	444.5	F5.1b_AJ291535
918	denovo1684	71.77	15	10	58	294	444.5	F5.2f_AJ291512
919	denovo848	76.25	22	10	39	299	444.5	F3.2a_AM748568
920	denovo701	74.01	13	14	52	304	444.5	F3.1_AM748565;F114_AJ291525
921	denovo1309	75.16	13	10	53	306	444.5	I2_FN561560
922	denovo886	76.49	17	11	31	251	445	A143_EU074933
923	denovo371	76.08	16	11	34	255	445	A104_AB207203;A128_EF656430;A12_EU792883
924	denovo371	74.12	17	13	36	255	445	A113_AF184948
925	denovo526	75.69	10	13	39	255	445	A105_AB207202
926	denovo2591	74.61	16	9	40	256	445	A136_DQ865210
927	denovo1016	72.18	11	14	54	284	445	F110_AJ291526
928	denovo2207	69.72	20	9	57	284	445	F110_AJ291526
929	denovo426	72.47	16	9	54	287	445	E108_EU074912
930	denovo1253	73.13	11	17	51	294	445	F5.2b_AM748595
931	denovo1253	72.45	10	17	54	294	445	F5.2e_AJ291533
932	denovo2836	72.79	11	14	55	294	445	F5.1_AM748592;F5.1b_AJ291535
933	denovo2776	70.85	14	11	61	295	445	F3.4b_AM748616
934	denovo2586	69.9	13	10	67	299	445	F3.2a_AM748568
935	denovo18	72.7	15	11	57	304	445	F3.1_AM748565;F114_AJ291525
936	denovo2034	74.01	11	10	58	304	445	F3.1_AM748565;F114_AJ291525
937	denovo2193	76.08	13	13	35	255	445.5	A104_AB207203
938	denovo1705	73.73	14	11	42	255	445.5	A113_AF184948
939	denovo2744	72.66	14	12	44	256	445.5	A136_DQ865210
940	denovo1354	75.51	13	13	46	294	445.5	F5.1d_JN558069
941	denovo1922	72.79	7	11	62	294	445.5	F5.2f_AJ291512
942	denovo1058	74.51	16	11	51	306	445.5	I3_FN561561
943	denovo1189	73.2	9	11	62	306	445.5	I3_FN561561
944	denovo659	76.86	12	20	55	376	445.5	D1.2_AM748617
945	denovo2106	73.73	16	11	40	255	446	A105_AB207202
946	denovo977	72.6	15	10	52	281	446	F4.1_AM748572
947	denovo2841	76.41	12	10	45	284	446	F110_AJ291526
948	denovo866	75.35	14	10	46	284	446	F110_AJ291526
949	denovo1489	75.7	13	8	48	284	446	F110_AJ291526
950	denovo2095	72.89	15	13	49	284	446	B23_EU449079
951	denovo1658	73.59	15	10	50	284	446	F110_AJ291526
952	denovo1750	73.24	12	9	55	284	446	F110_AJ291526
953	denovo1039	75.85	13	10	48	294	446	F5.1_AM748592
954	denovo97	75.85	12	11	48	294	446	F5.1a_AM748591;F5.1b_AJ291535
955	denovo1597	73.81	11	8	58	294	446	F5.2f_AJ291512
956	denovo1597	72.11	11	11	60	294	446	F5.1b_AJ291535
957	denovo116	76.92	14	12	43	299	446	F3.2_AM748567
958	denovo924	71.9	10	13	63	306	446	I4_FN561562
959	denovo2176	72.91	12	9	47	251	446.5	A154_EU074860
960	denovo1348	76.86	12	11	36	255	446.5	A128_EF656430;A110_AB190282;A130_EF656428
961	denovo752	72.16	13	11	47	255	446.5	A113_AF184948
962	denovo1494	75.44	16	12	41	281	446.5	F4.1a_AM748573
963	denovo2803	77.21	10	12	45	294	446.5	F5.2f_AJ291512
964	denovo1348	74.15	11	11	54	294	446.5	F5.1d_JN558069
965	denovo694	71.77	13	14	56	294	446.5	F5.1b_AJ291535
966	denovo73	76.25	12	11	48	299	446.5	F3.2_AM748567
967	denovo2724	73.91	16	12	50	299	446.5	F3.2a_AM748568
968	denovo1412	74.22	19	11	36	256	447	A136_DQ865210
969	denovo2335	73.83	19	10	38	256	447	A136_DQ865210
970	denovo2251	70.11	17	7	60	281	447	F112_AJ291528;F4.1_AM748572
971	denovo530	71.63	12	9	59	282	447	F4.4_AM748582
972	denovo2698	76.33	14	10	43	283	447	F4.7_AM748587
973	denovo1988	71.83	16	11	53	284	447	F110_AJ291526
974	denovo855	70.77	14	9	60	284	447	F110_AJ291526
975	denovo1674	75.85	12	12	47	294	447	F5.2g_JN558072
976	denovo2282	73.13	12	15	52	294	447	F5.1d_JN558069
977	denovo115	71.77	10	16	57	294	447	F5.1_AM748592;F5.1b_AJ291535
978	denovo1110	74.92	14	13	47	295	447	F3.4b_AM748616
979	denovo1820	75.59	18	14	41	299	447	F3.2_AM748567
980	denovo1248	76.25	15	14	42	299	447	F3.2a_AM748568
981	denovo473	75.16	13	12	51	306	447	I3_FN561561
982	denovo1090	73.86	15	14	51	306	447	I2_FN561560
983	denovo897	71.71	17	9	45	251	447.5	A16_EU792888
984	denovo1463	73.33	16	10	42	255	447.5	A113_AF184948
985	denovo950	73.33	15	10	43	255	447.5	A102_AB207209;A127_EF656429;A1.3_HE578976
986	denovo1303	69.72	11	11	64	284	447.5	F110_AJ291526
987	denovo2529	72.11	14	12	56	294	447.5	F5.2d_AJ291530
988	denovo1638	80.6	18	11	29	299	447.5	F3.2a_AM748568
989	denovo1682	78.93	10	13	40	299	447.5	F3.2a_AM748568
990	denovo2374	73.91	14	12	52	299	447.5	F3.2_AM748567
991	denovo546	70.98	17	9	48	255	448	A112_AF184949
992	denovo267	74.73	15	12	44	281	448	F4.4a_AM748583
993	denovo1081	72.11	19	10	53	294	448	F5.2d_AJ291530;F5.2c_AM748596;F5.2b_AM748595
994	denovo1889	74.01	15	12	52	304	448	F3.1_AM748565;F114_AJ291525
995	denovo1449	72.37	16	9	59	304	448	F3.1_AM748565;F114_AJ291525
996	denovo2773	69.28	17	13	64	306	448	I1_FN561559
997	denovo2427	74.9	17	8	38	251	448.5	A150_EU074928
998	denovo1191	70.12	10	7	58	251	448.5	A147_EU074937
999	denovo2225	78.04	13	15	28	255	448.5	A127_EF656429
1000	denovo2587	73.73	18	10	39	255	448.5	A113_AF184948
1001	denovo993	76.17	18	10	33	256	448.5	A136_DQ865210
1002	denovo1568	73.05	16	8	52	282	448.5	F4.4_AM748582
1003	denovo1165	76.41	15	14	38	284	448.5	F110_AJ291526
1004	denovo2141	76.19	15	11	44	294	448.5	F1_JN558066
1005	denovo2022	73.47	14	12	52	294	448.5	F102_AJ291534
1006	denovo2020	75.25	17	15	42	299	448.5	F3.2_AM748567
1007	denovo2360	70.9	12	12	63	299	448.5	F3.2a_AM748568
1008	denovo1861	76.8	15	13	43	306	448.5	I1_FN561559
1009	denovo1870	71.57	13	10	64	306	448.5	I3_FN561561
1010	denovo1183	74.9	13	11	39	251	449	A142_EU074932
1011	denovo2598	79.22	13	10	30	255	449	A113_AF184948
1012	denovo1183	76.86	14	14	31	255	449	A104_AB207203
1013	denovo2396	76.86	13	13	33	255	449	A9_EU449028;A105_AB207202
1014	denovo1318	70.98	12	6	56	255	449	A12_EU792883
1015	denovo2844	73.94	16	10	48	284	449	F110_AJ291526
1016	denovo2705	72.54	13	12	53	284	449	F110_AJ291526
1017	denovo2482	78.6	13	10	41	299	449	F3.2_AM748567
1018	denovo2536	76.47	11	12	49	306	449	I1_FN561559
1019	denovo1318	72.22	17	12	56	306	449	I1_FN561559
1020	denovo2071	71.57	14	13	60	306	449	I1_FN561559
1021	denovo761	75.29	17	11	35	255	449.5	A113_AF184948
1022	denovo2437	73.73	19	10	38	255	449.5	A113_AF184948
1023	denovo2832	75.39	14	13	36	256	449.5	A136_DQ865210
1024	denovo577	72.86	13	13	50	280	449.5	F4.2a_AM748575;F4.2b_AM748576
1025	denovo2470	80.63	16	14	25	284	449.5	F110_AJ291526
1026	denovo873	74.65	11	13	48	284	449.5	F110_AJ291526
1027	denovo64	72.54	16	11	51	284	449.5	F110_AJ291526
1028	denovo908	72.54	15	12	51	284	449.5	F110_AJ291526
1029	denovo577	72.54	13	10	55	284	449.5	F109_AJ291527
1030	denovo98	75.96	14	12	43	287	449.5	G3_AM748600
1031	denovo1779	76.87	16	12	40	294	449.5	F5.1b_AJ291535
1032	denovo2262	74.83	17	13	44	294	449.5	F5.1a_AM748591
1033	denovo148	73.24	13	13	54	299	449.5	F3.2a_AM748568
1034	denovo333	73.58	10	11	58	299	449.5	F3.2a_AM748568
1035	denovo2367	71.9	20	13	53	306	449.5	I1_FN561559
1036	denovo988	75.82	11	9	54	306	449.5	I4_FN561562;I3_FN561561
1037	denovo1691	78.57	15	9	30	252	450	A121_DQ174722
1038	denovo1803	77.25	12	12	34	255	450	A113_AF184948
1039	denovo1042	76.51	11	10	45	281	450	F112_AJ291528;F4.1_AM748572
1040	denovo1108	72.95	13	14	49	281	450	F112_AJ291528;F4.1_AM748572
1041	denovo642	76.41	19	13	35	284	450	F110_AJ291526
1042	denovo1919	73.59	17	9	49	284	450	F110_AJ291526
1043	denovo2196	74.65	14	8	50	284	450	F110_AJ291526
1044	denovo2596	77.89	10	14	41	294	450	F5.1b_AJ291535
1045	denovo189	75.51	16	12	44	294	450	F5.1d_JN558069
1046	denovo922	74.15	13	13	50	294	450	F5.1b_AJ291535
1047	denovo959	72.88	16	10	54	295	450	F3.3_AM748569
1048	denovo140	75.59	14	15	44	299	450	F3.2a_AM748568
1049	denovo1458	75.25	13	11	50	299	450	F3.2_AM748567
1050	denovo285	74.25	14	13	50	299	450	F3.2_AM748567
1051	denovo1278	71.38	14	13	60	304	450	F114_AJ291525
1052	denovo2293	73.33	14	9	45	255	450.5	A112_AF184949
1053	denovo2066	76.17	18	11	32	256	450.5	A136_DQ865210
1054	denovo1978	74.02	14	8	51	281	450.5	F4.4a_AM748583
1055	denovo297	72.54	15	10	53	284	450.5	F110_AJ291526
1056	denovo1561	74.83	14	12	48	294	450.5	F1_JN558066
1057	denovo138	73.13	10	13	56	294	450.5	F5.1d_JN558069
1058	denovo812	75.25	17	14	43	299	450.5	F3.2a_AM748568
1059	denovo994	74.58	12	8	56	299	450.5	F3.2a_AM748568
1060	denovo2630	71.71	16	13	57	304	450.5	F3.1_AM748565;F114_AJ291525
1061	denovo359	72.04	12	8	65	304	450.5	F3.1_AM748565
1062	denovo1624	72.55	12	11	61	306	450.5	I1_FN561559
1063	denovo1230	71.9	15	9	62	306	450.5	I3_FN561561
1064	denovo2109	76.17	17	10	34	256	451	A135_DQ174727
1065	denovo59	73.05	20	9	40	256	451	A136_DQ865210
1066	denovo1025	76.24	16	13	38	282	451	F4.4_AM748582
1067	denovo2588	74.91	16	10	45	283	451	F110_AJ291526
1068	denovo1878	75.35	16	12	42	284	451	F110_AJ291526
1069	denovo249	72.89	15	13	49	284	451	F110_AJ291526
1070	denovo1567	72.54	14	11	53	284	451	F110_AJ291526
1071	denovo1095	77.93	14	10	42	299	451	F3.2_AM748567
1072	denovo2140	75.59	13	11	49	299	451	F3.2a_AM748568
1073	denovo2075	74.58	12	11	53	299	451	F3.2_AM748567
1074	denovo434	73.36	14	13	54	304	451	F114_AJ291525
1075	denovo1876	79.08	14	13	37	306	451	I2_FN561560
1076	denovo1981	79.41	12	8	43	306	451	I4_FN561562
1077	denovo2592	73.2	22	14	46	306	451	I1_FN561559
1078	denovo1836	72.51	15	8	46	251	451.5	A142_EU074932
1079	denovo697	75.29	17	12	34	255	451.5	A9_EU449028;A1.4_HE578977
1080	denovo2469	74.12	18	12	36	255	451.5	A112_AF184949
1081	denovo1812	75	22	7	35	256	451.5	A136_DQ865210
1082	denovo1877	79.58	12	10	36	284	451.5	F110_AJ291526
1083	denovo2011	73.24	14	15	47	284	451.5	F110_AJ291526
1084	denovo2481	75.96	16	10	43	287	451.5	E100_DQ011618
1085	denovo1563	74.49	11	13	51	294	451.5	F1_JN558066
1086	denovo2818	70.85	18	8	60	295	451.5	F3.3_AM748569
1087	denovo650	77.26	15	12	41	299	451.5	F3.2a_AM748568
1088	denovo1758	74.58	12	12	52	299	451.5	F3.2_AM748567
1089	denovo243	76.97	11	12	47	304	451.5	F3.1_AM748565;F114_AJ291525
1090	denovo2011	79.74	12	14	36	306	451.5	I2_FN561560
1091	denovo2489	74.9	17	11	36	255	452	A112_AF184949
1092	denovo1698	73.73	16	10	41	255	452	A104_AB207203
1093	denovo2312	74.51	12	9	44	255	452	A128_EF656430
1094	denovo330	72.55	16	9	45	255	452	A113_AF184948
1095	denovo681	72.16	14	11	46	255	452	A112_AF184949
1096	denovo283	73.67	13	10	51	281	452	F112_AJ291528;F4.1_AM748572
1097	denovo1744	77.82	14	11	38	284	452	F110_AJ291526
1098	denovo1829	75	16	10	45	284	452	F110_AJ291526
1099	denovo2535	74.15	20	12	44	294	452	F5.1_AM748592
1100	denovo981	72.2	13	14	55	295	452	F3.3_AM748569
1101	denovo2012	77.93	16	11	39	299	452	F3.2a_AM748568
1102	denovo1286	74.34	16	8	54	304	452	F3.1_AM748565;F114_AJ291525
1103	denovo1728	71.38	16	8	63	304	452	F3.1_AM748565;F114_AJ291525
1104	denovo1285	73.86	21	14	45	306	452	I2_FN561560
1105	denovo395	71.99	16	10	53	282	452.5	F4.3a_AM748579
1106	denovo996	72.89	16	12	49	284	452.5	F110_AJ291526
1107	denovo2059	70.77	20	8	55	284	452.5	F110_AJ291526
1108	denovo1149	76.31	21	10	37	287	452.5	E107_EU074910
1109	denovo508	76.53	15	11	43	294	452.5	F5.1a_AM748591;F5.1b_AJ291535
1110	denovo519	75.17	14	11	48	294	452.5	F5.2c_AM748596
1111	denovo2068	78.6	12	10	42	299	452.5	F3.2a_AM748568
1112	denovo231	75.25	15	10	49	299	452.5	F3.2a_AM748568
1113	denovo1146	77.12	14	13	43	306	452.5	I4_FN561562;I3_FN561561
1114	denovo604	76.14	10	12	51	306	452.5	I2_FN561560
1115	denovo1711	71.76	18	10	44	255	453	A113_AF184948
1116	denovo667	74.12	13	7	46	255	453	A112_AF184949
1117	denovo365	74.38	17	9	46	281	453	F4.1a_AM748573
1118	denovo1249	76.76	13	13	40	284	453	F110_AJ291526
1119	denovo1249	72.6	12	10	58	292	453	F2a_AJ830911
1120	denovo2561	74.49	11	12	52	294	453	F5.2f_AJ291512
1121	denovo581	77.59	17	11	39	299	453	F3.2a_AM748568
1122	denovo1795	76.59	12	11	47	299	453	F3.2a_AM748568
1123	denovo1793	75.25	12	13	49	299	453	F3.2a_AM748568
1124	denovo725	75.92	6	16	50	299	453	F3.2_AM748567
1125	denovo1239	74.58	13	12	51	299	453	F3.2_AM748567
1126	denovo1816	73.24	12	16	52	299	453	F3.2a_AM748568
1127	denovo1957	72.55	11	11	62	306	453	I4_FN561562
1128	denovo223	74.18	10	23	62	368	453	D1.1_AM748564
1129	denovo1071	72.51	15	10	44	251	453.5	A152_EU074927
1130	denovo497	77.65	15	9	33	255	453.5	A113_AF184948
1131	denovo1445	76.47	14	8	38	255	453.5	A113_AF184948
1132	denovo275	74.9	16	10	38	255	453.5	A113_AF184948
1133	denovo1071	74.51	14	9	42	255	453.5	A104_AB207203
1134	denovo967	72.16	20	9	42	255	453.5	A113_AF184948
1135	denovo1071	74.51	12	11	42	255	453.5	A105_AB207202
1136	denovo1104	74.12	15	6	45	255	453.5	A104_AB207203
1137	denovo1644	72.55	16	8	46	255	453.5	A113_AF184948
1138	denovo738	74.82	14	10	47	282	453.5	F4.4_AM748582
1139	denovo1627	77.89	10	9	46	294	453.5	F102_AJ291534;F5.2f_AJ291512
1140	denovo2627	74.58	17	13	45	295	453.5	F3.4b_AM748616
1141	denovo1813	76.59	13	9	48	299	453.5	F3.2_AM748567
1142	denovo2083	75.99	11	13	49	304	453.5	F3.1_AM748565
1143	denovo474	72.7	15	11	57	304	453.5	F3.1_AM748565;F114_AJ291525
1144	denovo2362	74.22	14	12	40	256	454	A136_DQ865210
1145	denovo576	74.02	15	10	48	281	454	F112_AJ291528;F4.1_AM748572
1146	denovo125	72.11	14	10	58	294	454	F102_AJ291534
1147	denovo595	75.99	15	12	46	304	454	F3.1_AM748565
1148	denovo805	72.88	15	11	57	306	454	I1_FN561559
1149	denovo557	77.25	14	15	29	255	454.5	A1.4_HE578977
1150	denovo2608	74.9	13	9	42	255	454.5	A113_AF184948
1151	denovo1635	72.55	14	13	43	255	454.5	A105_AB207202
1152	denovo940	73.44	16	6	46	256	454.5	A136_DQ865210
1153	denovo218	71.53	16	7	57	281	454.5	F112_AJ291528;F4.1_AM748572
1154	denovo2233	75.7	12	14	43	284	454.5	F110_AJ291526
1155	denovo2217	75.35	16	9	45	284	454.5	F4.8a_AM748589
1156	denovo2315	75	14	8	49	284	454.5	F110_AJ291526
1157	denovo2307	75.85	14	12	45	294	454.5	F5.2g_JN558072
1158	denovo197	75.17	12	9	52	294	454.5	F5.2c_AM748596
1159	denovo874	73.03	18	13	51	304	454.5	F3.1_AM748565;F114_AJ291525
1160	denovo1831	75.69	17	12	33	255	455	A128_EF656430
1161	denovo1471	74.9	15	12	37	255	455	A112_AF184949
1162	denovo2636	71.89	16	10	53	281	455	F4.6_AM748586
1163	denovo2505	72.54	20	11	47	284	455	F110_AJ291526
1164	denovo1294	74.49	14	15	46	294	455	F5.1b_AJ291535
1165	denovo486	72.79	14	13	53	294	455	F102_AJ291534
1166	denovo45	76.43	16	12	42	297	455	B1.IV_Green2014
1167	denovo2521	74.25	13	14	50	299	455	F3.2_AM748567
1168	denovo1791	70.72	13	14	62	304	455	F3.1_AM748565
1169	denovo2707	70.07	14	10	67	304	455	F3.1_AM748565;F3.1a_AM748566;F114_AJ291525
1170	denovo1116	75.49	15	12	48	306	455	I1_FN561559
1171	denovo62	77.38	18	10	29	252	455.5	A5_AF333508
1172	denovo1781	74.51	16	11	38	255	455.5	A113_AF184948
1173	denovo185	77.11	15	12	38	284	455.5	F110_AJ291526
1174	denovo2757	73.24	11	13	52	284	455.5	F110_AJ291526
1175	denovo481	74.15	13	14	49	294	455.5	F5.2f_AJ291512
1176	denovo1604	75.85	10	9	52	294	455.5	F5.1b_AJ291535
1177	denovo2478	74.92	17	15	42	295	455.5	F3.4a_AM748571
1178	denovo635	74.58	12	13	50	295	455.5	F3.3_AM748569
1179	denovo2814	76.59	15	13	42	299	455.5	F3.2a_AM748568
1180	denovo1652	74.34	17	12	49	304	455.5	F3.1_AM748565;F114_AJ291525
1181	denovo1690	75.82	15	9	50	306	455.5	I1_FN561559
1182	denovo2667	74	18	8	39	250	456	A11_EU449041
1183	denovo2601	73.73	19	8	40	255	456	A106_AB207200
1184	denovo57	74.9	14	10	40	255	456	A112_AF184949
1185	denovo726	73.44	18	11	39	256	456	A136_DQ865210
1186	denovo1985	74.3	15	10	48	284	456	F110_AJ291526
1187	denovo1937	71.13	17	12	53	284	456	E111_EU074915
1188	denovo2391	71.83	11	14	55	284	456	F110_AJ291526
1189	denovo511	74.22	16	10	48	287	456	E108_EU074912
1190	denovo1810	76.87	15	15	38	294	456	F5.2d_AJ291530
1191	denovo589	73.81	14	13	50	294	456	F102_AJ291534
1192	denovo589	73.13	14	13	52	294	456	F5.2d_AJ291530
1193	denovo2485	73.47	9	11	58	294	456	F5.1b_AJ291535
1194	denovo2014	72.11	14	7	61	294	456	F5.1_AM748592
1195	denovo1944	75.92	13	12	47	299	456	F3.2a_AM748568
1196	denovo1416	73.91	11	12	55	299	456	F3.2_AM748567
1197	denovo816	74.34	16	13	49	304	456	F114_AJ291525
1198	denovo312	76.47	13	9	38	255	456.5	A113_AF184948
1199	denovo938	77.11	22	13	30	284	456.5	F110_AJ291526
1200	denovo93	75	14	12	45	284	456.5	F4.8b_AM748590
1201	denovo1677	73.59	16	10	49	284	456.5	F110_AJ291526
1202	denovo2708	73.81	18	11	48	294	456.5	F5.1c_AM748593
1203	denovo905	72.54	12	13	56	295	456.5	F3.3_AM748569
1204	denovo236	76.92	9	14	46	299	456.5	F3.2_AM748567
1205	denovo2517	75.16	15	13	48	306	456.5	I4_FN561562
1206	denovo1503	74.12	16	11	39	255	457	A113_AF184948
1207	denovo286	74.12	14	9	43	255	457	A104_AB207203
1208	denovo971	75.8	13	11	44	281	457	F4.4a_AM748583
1209	denovo1518	75.69	16	15	39	288	457	B20_GU907642
1210	denovo514	71.77	12	12	59	294	457	F102_AJ291534
1211	denovo1049	71.43	12	12	60	294	457	F5.2e_AJ291533
1212	denovo1047	77.26	12	12	44	299	457	F3.2a_AM748568
1213	denovo1305	75.92	12	10	50	299	457	F3.2_AM748567
1214	denovo514	75.66	12	16	46	304	457	F3.1_AM748565;F114_AJ291525
1215	denovo1388	73.71	19	9	38	251	457.5	A16_EU792888
1216	denovo2147	75.8	14	13	41	281	457.5	F4.1a_AM748573
1217	denovo1894	69.4	16	8	62	281	457.5	F4.1_AM748572
1218	denovo626	77.82	15	10	38	284	457.5	F110_AJ291526
1219	denovo1054	75	18	12	41	284	457.5	F110_AJ291526
1220	denovo202	73.17	11	9	57	287	457.5	E108_EU074912
1221	denovo1681	73.47	15	12	51	294	457.5	F5.2c_AM748596
1222	denovo1681	72.79	16	11	53	294	457.5	F5.2d_AJ291530
1223	denovo792	74.58	12	13	50	295	457.5	F3.4_AM748570
1224	denovo266	74.25	16	10	51	299	457.5	F3.2a_AM748568
1225	denovo1334	71.57	16	10	59	299	457.5	F3.2a_AM748568
1226	denovo1685	75.69	16	11	35	255	458	A112_AF184949
1227	denovo80	74.12	19	9	38	255	458	A113_AF184948
1228	denovo972	74.12	19	9	38	255	458	A113_AF184948
1229	denovo536	72.27	19	9	43	256	458	A136_DQ865210
1230	denovo1514	74.65	16	11	45	284	458	F110_AJ291526
1231	denovo814	75.35	12	12	46	284	458	F110_AJ291526
1232	denovo1419	74.3	16	9	48	284	458	F110_AJ291526
1233	denovo1924	73.24	14	11	55	299	458	F3.2a_AM748568
1234	denovo2430	72.58	12	12	58	299	458	F3.2a_AM748568
1235	denovo2414	78.62	12	14	39	304	458	F3.1_AM748565;F114_AJ291525
1236	denovo2163	72.7	17	10	56	304	458	F3.1_AM748565;F114_AJ291525
1237	denovo2168	72.22	13	12	60	306	458	I2_FN561560
1238	denovo2399	74.9	14	9	41	255	458.5	A105_AB207202
1239	denovo2790	76.06	13	10	45	284	458.5	F110_AJ291526
1240	denovo1013	74.3	17	10	46	284	458.5	F110_AJ291526
1241	denovo1525	73.13	16	12	51	294	458.5	F5.2g_JN558072
1242	denovo1013	72.79	15	10	55	294	458.5	F102_AJ291534
1243	denovo1827	80.27	13	8	38	299	458.5	F3.2a_AM748568
1244	denovo1008	75.92	11	14	47	299	458.5	F3.2a_AM748568
1245	denovo89	72.58	15	11	56	299	458.5	F3.2a_AM748568
1246	denovo2121	73.68	14	11	55	304	458.5	F3.1_AM748565;F3.1a_AM748566
1247	denovo976	72.88	12	13	58	306	458.5	I1_FN561559
1248	denovo1264	72.22	16	10	59	306	458.5	I2_FN561560
1249	denovo1994	72.91	16	8	44	251	459	A149_EU074929
1250	denovo882	78.57	15	7	32	252	459	A121_DQ174722
1251	denovo2094	76.08	16	11	34	255	459	A1.4_HE578977
1252	denovo2740	72.55	18	9	43	255	459	A4_AF333509
1253	denovo2547	73.05	13	9	47	256	459	A135_DQ174727
1254	denovo859	74.02	16	11	46	281	459	F4.4a_AM748583
1255	denovo2253	75	16	13	42	284	459	F110_AJ291526
1256	denovo620	74.3	17	14	42	284	459	F110_AJ291526
1257	denovo1508	75.7	16	9	44	284	459	F110_AJ291526
