otu	sim	del	ins	mis	len	score	hit
884	denovo287	99.26	0	0	2	271	1337	D1_AF334660
885	denovo403	99.26	0	0	2	271	1337	D1a_JN558078
886	denovo529	99.26	0	0	2	271	1337	D1_AF334660
887	denovo787	99.26	0	0	2	271	1337	D1a_JN558078
888	denovo865	99.26	0	0	2	271	1337	D1a_JN558078
889	denovo933	99.26	0	0	2	271	1337	D1a_JN558078
890	denovo464	98.23	0	1	4	283	1341.5	C3e_AF499793
891	denovo92	97.17	0	0	8	283	1343	C1c/C45_AY239364;C1.6_FJ461493;C46a_AY765405;C42_AY258487
892	denovo103	99.63	0	0	1	271	1346	D1_AF334660
893	denovo149	99.63	0	0	1	271	1346	D1a_JN558078
894	denovo153	99.63	0	0	1	271	1346	D1a_JN558078
895	denovo159	99.63	0	0	1	271	1346	D120_EU074900
896	denovo254	99.63	0	0	1	271	1346	D1a_JN558078
897	denovo336	99.63	0	0	1	271	1346	D1a_JN558078
898	denovo370	99.63	0	0	1	271	1346	D1_AF334660
899	denovo399	99.63	0	0	1	271	1346	D1a_JN558078
900	denovo415	99.63	0	0	1	271	1346	D1_AF334660
901	denovo533	99.63	0	0	1	271	1346	D1a_JN558078
902	denovo591	99.63	0	0	1	271	1346	D1_AF334660
903	denovo604	99.63	0	0	1	271	1346	D1_AF334660
904	denovo639	99.63	0	0	1	271	1346	D1a_JN558078
905	denovo658	99.63	0	0	1	271	1346	D1_AF334660
906	denovo698	99.63	0	0	1	271	1346	D1a_JN558078
907	denovo762	99.63	0	0	1	271	1346	D1_AF334660
908	denovo837	99.63	0	0	1	271	1346	D1_AF334660
909	denovo84	99.63	0	0	1	271	1346	D1_AF334660
910	denovo881	99.63	0	0	1	271	1346	D1_AF334660
911	denovo914	99.63	0	0	1	271	1346	D1_AF334660
912	denovo918	99.63	0	0	1	271	1346	D1_AF334660;D1a_JN558078
913	denovo977	99.63	0	0	1	271	1346	D1_AF334660
914	denovo276	97.53	0	0	7	283	1352	C15_AY239369
915	denovo339	97.53	0	0	7	283	1352	C3a_AF499790
916	denovo782	97.53	0	0	7	283	1352	C3_AB778606;C50_AY589755
917	denovo134	100	0	0	0	271	1355	D1a_JN558078
918	denovo23	100	0	0	0	271	1355	D1_AF334660
919	denovo386	100	0	0	0	271	1355	D1_AF334660
920	denovo712	100	0	0	0	271	1355	D1a_JN558078
921	denovo827	100	0	0	0	271	1355	D1a.1_JF683338
922	denovo836	100	0	0	0	271	1355	D1a_JN558078
923	denovo534	95.92	1	0	11	294	1360.5	F5.1a_AM748591
924	denovo535	97.88	0	0	6	283	1361	C15_AY239369
925	denovo90	98.23	0	1	4	283	1363.5	C42_AY258487
926	denovo727	98.23	0	0	5	282	1365	C3b_AF499791
927	denovo409	98.23	1	0	4	283	1367.5	C15_AY239369
928	denovo20	96.26	1	0	10	294	1369.5	F5.1a_AM748591
929	denovo121	98.23	0	0	5	283	1370	C3k_AY589737
930	denovo342	98.23	0	0	5	283	1370	C3_AB778606
931	denovo475	98.23	0	0	5	283	1370	C15_AY239369
932	denovo528	98.23	0	0	5	283	1370	C3k_AY589737
933	denovo578	98.23	0	0	5	283	1370	C15_AY239369
934	denovo650	98.23	0	0	5	283	1370	C3_AB778606
935	denovo683	98.23	0	0	5	283	1370	C42_AY258487
936	denovo726	98.23	0	0	5	283	1370	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
937	denovo741	98.23	0	0	5	283	1370	C15_AY239369
938	denovo892	98.23	0	0	5	283	1370	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
939	denovo949	98.23	0	0	5	283	1370	C3a_AF499790
940	denovo935	99.64	0	0	1	276	1371	C21/3d/C3k_AY239372
941	denovo340	98.59	2	0	2	283	1372.5	C1085_AY624605
942	denovo843	98.59	1	0	3	283	1376.5	C15.6_FN563472
943	denovo104	98.59	0	0	4	283	1379	C15_AY239369
944	denovo120	98.59	0	0	4	283	1379	C3_AB778606;C1.v1a_FJ919243
945	denovo207	98.59	0	0	4	283	1379	C3k_AY589737
946	denovo229	98.59	0	0	4	283	1379	C42_AY258487
947	denovo248	98.59	0	0	4	283	1379	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
948	denovo285	98.59	0	0	4	283	1379	C15_AY239369
949	denovo334	98.59	0	0	4	283	1379	C15_AY239369
950	denovo343	98.59	0	0	4	283	1379	C15_AY239369
951	denovo441	98.59	0	0	4	283	1379	C42_AY258487
952	denovo463	98.59	0	0	4	283	1379	C42_AY258487
953	denovo515	98.59	0	0	4	283	1379	C42_AY258487
954	denovo532	98.59	0	0	4	283	1379	C42_AY258487
955	denovo708	98.59	0	0	4	283	1379	C15_AY239369
956	denovo720	98.59	0	0	4	283	1379	C42_AY258487
957	denovo821	98.59	0	0	4	283	1379	C15_AY239369
958	denovo901	98.59	0	0	4	283	1379	C3k_AY589737
959	denovo957	98.59	0	0	4	283	1379	C15_AY239369
960	denovo967	98.59	0	0	4	283	1379	C15_AY239369
961	denovo974	98.59	0	0	4	283	1379	C15_AY239369
962	denovo980	98.59	0	0	4	283	1379	C3k_AY589737
963	denovo981	98.59	0	0	4	283	1379	C15_AY239369
964	denovo368	100	0	0	0	276	1380	C32.2_JF683336
965	denovo724	100	0	0	0	276	1380	C32.1_JF683335
966	denovo185	99.29	0	0	2	280	1382	C31_AY258496
967	denovo273	99.29	0	0	2	280	1382	C31_AY258496
968	denovo953	99.29	0	0	2	280	1382	C31_AY258496
969	denovo442	98.94	1	0	2	283	1384.5	C3k_AY589737
970	denovo140	98.94	0	0	3	283	1388	C42_AY258487
971	denovo206	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
972	denovo211	98.94	0	0	3	283	1388	C42_AY258487
973	denovo485	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
974	denovo488	98.94	0	0	3	283	1388	C3_AB778606;C1.v1a_FJ919243
975	denovo492	98.94	0	0	3	283	1388	C42_AY258487
976	denovo5	98.94	0	0	3	283	1388	C42_AY258487
977	denovo569	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
978	denovo62	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
979	denovo627	98.94	0	0	3	283	1388	C15_AY239369
980	denovo646	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
981	denovo655	98.94	0	0	3	283	1388	C3k_AY589737
982	denovo714	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
983	denovo716	98.94	0	0	3	283	1388	C15_AY239369
984	denovo732	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
985	denovo745	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
986	denovo766	98.94	0	0	3	283	1388	C1233_EU118166
987	denovo770	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
988	denovo994	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
989	denovo992	98.26	0	0	5	287	1390	G3.3_LK392377;G3.1_KC597688
990	denovo14	99.64	0	0	1	280	1391	C31_AY258496
991	denovo169	99.64	0	0	1	280	1391	C31_AY258496
992	denovo251	99.64	0	0	1	280	1391	C31_AY258496
993	denovo259	99.64	0	0	1	280	1391	C31_AY258496
994	denovo268	99.64	0	0	1	280	1391	C31a_AY589746
995	denovo55	99.64	0	0	1	280	1391	C31_AY258496
996	denovo629	99.64	0	0	1	280	1391	C31_AY258496
997	denovo810	99.64	0	0	1	280	1391	C31_AY258496
998	denovo904	99.64	0	0	1	280	1391	C31_AY258496
999	denovo930	99.64	0	0	1	280	1391	C31_AY258496
1000	denovo952	99.64	0	0	1	280	1391	C31_AY258496
1001	denovo956	99.64	0	0	1	280	1391	C31_AY258496
1002	denovo1009	99.29	0	0	2	283	1397	C42_AY765402
1003	denovo263	99.29	0	0	2	283	1397	C15_AY239369
1004	denovo40	99.29	0	0	2	283	1397	C1_JN558041;C1m_AY765398;C1003_DQ480639
1005	denovo504	99.29	0	0	2	283	1397	C42_AY258487
1006	denovo594	99.29	0	0	2	283	1397	C42_AY258487
1007	denovo596	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
1008	denovo743	99.29	0	0	2	283	1397	C15_AY239369
1009	denovo763	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
1010	denovo942	99.29	0	0	2	283	1397	C3k_AY589737
1011	denovo1012	100	0	0	0	280	1400	C31_AY258496
1012	denovo482	100	0	0	0	280	1400	C31.3_JF683333
1013	denovo502	100	0	0	0	280	1400	C31.2_JF683332
1014	denovo786	100	0	0	0	280	1400	C31.1_HQ630876
1015	denovo0	99.65	0	0	1	283	1406	C15_AY239369
1016	denovo1	99.65	0	0	1	283	1406	C15_AY239369
1017	denovo118	99.65	0	0	1	283	1406	C15_AY239369
1018	denovo3	99.65	0	0	1	283	1406	C42_AY765402
1019	denovo388	99.65	0	0	1	283	1406	C1232_EU118163
1020	denovo512	99.65	0	0	1	283	1406	C42_AY258487
1021	denovo579	99.65	0	0	1	283	1406	C3_AB778606;C1.v1a_FJ919243
1022	denovo652	99.65	0	0	1	283	1406	C1d_AY258488
1023	denovo684	99.65	0	0	1	283	1406	C3_AB778606;C65a_AY589770;C1p_GU907652
1024	denovo842	99.65	0	0	1	283	1406	C3_AB778606;C65a_AY589770;C1p_GU907652
1025	denovo75	98.95	0	0	3	287	1408	G100_AB253788
1026	denovo790	99.3	1	0	1	287	1414	G100_AB253788
1027	denovo131	100	0	0	0	283	1415	C15_AY239369
1028	denovo427	100	0	0	0	283	1415	C1_JN558041
1029	denovo444	100	0	0	0	283	1415	C1c/C45_AY239364
1030	denovo551	100	0	0	0	283	1415	C42_AY258487
1031	denovo812	100	0	0	0	283	1415	C1060_DQ480600
1032	denovo976	100	0	0	0	283	1415	C3_AB778606
1033	denovo18	99.3	0	0	2	287	1417	G3.1_KC597688
1034	denovo239	99.65	0	0	1	287	1426	G100_AB253788
1035	denovo633	99.65	0	0	1	287	1426	G100_AB253788
1036	denovo931	99.65	0	0	1	287	1426	G100_AB253788
1037	denovo279	100	0	0	0	287	1435	G100_AB253788
1038	denovo221	100	0	0	0	294	1470	F5.2c_AM748596
